SDC4	RAC1	-a>
MAPK14	ATF2	-a>
EIF2AK2	EIF2S1	-a|
AKT	FOXO4	-a|
AKT3	POU5F1	-a>
MAPK1	PPARG	-a|
AKT	BCL2L11	-a|
PAK1	ARAF	-a>
PPP1CC	TP53	-a|
AKT	RARA	-a|
AKT1	BRAF	-a|
HDAC1	FLI1	-a>
AKT	PRKACA	-a>
MAPK14	RPS6KA5	-a>
MAPK14	PTPN7	-a|
PLK1	CDC25C	-a>
STK11	BRSK2	-a>
SRC	GAB1	-a>
SRC	HRAS	-a|
CDC25A	CDK1	-a>
AKT	KHSRP	-a|
RPS6KB1	IRS1	-a|
CSNK1D	CTNNB1	-a|
CDKN1A	CDK1	-a|
AKT	CHEK1	-a|
AKT	SH3RF1	-a|
CREBBP	KLF1	-a>
PLK1	YY1	-a>
AKT	HTRA2	-a|
AKT	PPARGC1A	-a|
AKT	TP53RK	-a>
FGFR4	STAT1	-a>
MAPK12	SNTA1	-a>
PRKACA	CASP9	-a|
SIK3	CRTC2	-a|
AKT	STK4	-a|
AKT2	CHUK	-a>
MAPK11	TCF3	-a>
AKT	TTC3	-a>
PTPN22	CBL	-a|
MAPK3	ESR1	-a>
SRC	CDC42	-a>
TGFB1	MEF2D	-a|
MAPK10	MAPK8IP3	-a>
SGK3	FOXO3	-a|
MAPK7	MEF2A	-a>
MAPK1	BRAF	-a|
MAPK3	GAB2	-a>
MAPK3	RXRA	-a>
CAMK4	HDAC5	-a|
DUSP3	EGFR	-a|
PLK1	IRS1	-a|
CAMK2A	NCOR2	-a|
VAV2	EGFR	-a>
AKT	DLX5	-a>
ATR	ATM	-a>
EP300	SMAD7	-a>
PRKG1	HSPB1	-a|
SMAD1/4	PPARG	-t>
MTOR	IRS1	-a|
AKT1	CHEK1	-a|
CDK2	CDC25A	-a|
ROR1	SRC	-a>
PTPN6	CASP8	-a>
AKT1	TSC2	-a|
PTEN	PTK2	-a|
CDK2	NR3C1	-a>
AKT	MDM4	-a>
SRC	PAK2	-a>
PTPN12	PSTPIP1	-a|
ACVR2B	ACVR1B	-a>
PTPRC	LYN	-a|
PTPN1	MET	-a|
DYRK1B	HDAC5	-a|
CDK11B	EIF3F	-a|
AKT	FOXO3	-a|
AKT	HSPB1	-a|
AKT	SKI	-a|
CTBP1	ZEB2	-a>
CyclinB/CDK1	KAT5	-a>
RET	PTK2	-a>
CDK5	ERBB3	-a>
STK11	MARK2	-a>
PRKDC	PDX1	-a|
STK11	SIK3	-a>
ERK1/2	RUNX1	-a>
FHIT	AXIN2	-t|
AKT	PTPN1	-a|
AKT	NR3C1	-a|
AKT	POU5F1	-a>
PRKCD	ADRB2	-a|
AKT	PHB2	-a|
AKT	GSK3B	-a|
AKT	CFLAR	-a|
AKT	CREB1	-a>
RUNX1	SPI1	-t>
AKT	IRAK1	-a|
AKT	RAC1	-a|
AKT	SH2B2	-a>
AKT	RNF11	-a|
KMT2A	SPI1	-a>
AKT	CASP9	-a|
IL4R	IL2RG	-a>
AKT	GSK3A	-a|
AKT	FOXO6	-a|
AKT	NUAK1	-a>
TBK1	AKT	-a>
PRKCB	RAF1	-a>
AKT	MAP3K11	-a|
AKT	YAP1	-a|
CSNK2A1	AKT	-a>
ILK	AKT	-a>
LRRK2	AKT	-a>
MTOR	AKT	-a>
PHLPP1	AKT	-a|
PPP1CA	AKT	-a|
PPP1CC	AKT	-a|
PPP2CA	AKT	-a|
PDPK1	AKT	-a>
RET	AKT	-a>
SRC	AKT	-a>
CASP3	AKT	-a|
FHIT	AKT	-a|
FLT3	AKT	-a>
INS	AKT	-a>
JUN	SPI1	-a>
PIK3C3	AKT	-a>
POU5F1	AKT	-t|
PPP2CB	AKT	-a|
FLT3	SPI1	-t|
PTPN1	AKT	-a|
PtsIns(3,4,5)P3	AKT	-a>
TRIB3	AKT	-a|
PRKDC	AKT	-a>
Frizzled	DVL1	-a>
FZD7	DVL1	-a>
GSK3A	AKT	-a|
SIRT1	AKT	-a>
BRCA1	AKT	-a|
TTC3	AKT	-a|
CARM1	PAX7	-a>
ACVR1	AKT1	-a|
AKT1	MAP3K5	-a|
AKT1	NR4A1	-a|
AKT1	S1PR1	-a>
AKT1	GAB2	-a|
AKT1	ADRB2	-a|
AKT1	CASP9	-a|
AKT1	FAS	-a|
AKT1	YBX1	-a>
AKT1	TAL1	-a|
AKT1	FOXO4	-a|
AKT1	BCL2L11	-a|
AKT1	RARA	-a|
AKT1	PRKACA	-a>
TGFB1	MYOG	-a|
AKT1	WNK1	-a>
AKT1	KHSRP	-a|
AKT1	PPP1CA	-a|
AKT1	CTNNB1	-a>
AKT1	HTRA2	-a|
AKT1	SH3RF1	-a|
AKT1	PPARGC1A	-a|
AKT1	TP53RK	-a>
AKT1	STK4	-a|
AKT1	TTC3	-a>
AKT1	STK3	-a|
AKT1	MDM4	-a>
AKT1	HSPB1	-a|
AKT1	SKI	-a|
AKT1	PHB2	-a|
AKT1	PTPN1	-a|
AKT1	NR3C1	-a|
AKT1	POU5F1	-a>
AKT1	CFLAR	-a|
AKT1	CREB1	-a>
AKT1	IRAK1	-a|
AKT1	RAC1	-a|
AKT1	SH2B2	-a>
AKT1	RNF11	-a|
AKT1	BMI1	-a>
AKT1	FOXO6	-a|
AKT1	GSK3A	-a|
AKT1	NUAK1	-a>
AKT1	MAP3K11	-a|
AKT1	YAP1	-a|
CSNK2A1	AKT1	-a>
ILK	AKT1	-a>
MTOR	AKT1	-a>
PHLPP1	AKT1	-a|
PPP1CA	AKT1	-a|
PPP1CC	AKT1	-a|
PPP2CA	AKT1	-a|
TBK1	AKT1	-a>
RET	AKT1	-a>
SRC	AKT1	-a>
PIK3C3	AKT1	-a>
POU5F1	AKT1	-t|
PPP2CB	AKT1	-a|
PRKACA	CAPN2	-a|
CASP3	AKT1	-a|
FHIT	AKT1	-a|
FLT3	AKT1	-a>
INS	AKT1	-a>
PTPN1	AKT1	-a|
TRIB3	AKT1	-a|
HGF	MET	-a>
EGFR	PI3K	-a>
CD19	PIK3R1	-a>
IGF1R	PIK3R1	-a>
CBL	PI3K	-a|
CD19	PI3K	-a>
ERBB3	PI3K	-a>
ERBB4	PI3K	-a>
ESR1	PI3K	-a>
GAB1	PI3K	-a>
GAB2	PI3K	-a>
GNAS	PI3K	-a>
GNB1	PI3K	-a>
GNB3	PI3K	-a>
GNG12	PI3K	-a>
GNG2	PI3K	-a>
GNG3	PI3K	-a>
GNGT1	PI3K	-a>
HRAS	PI3K	-a>
IGF1R	PI3K	-a>
INSR	PI3K	-a>
IRS1	PI3K	-a>
ITGB4	PI3K	-a>
KRAS	PI3K	-a>
PRKACA	WT1	-a|
LCK	PI3K	-a|
NRAS	PI3K	-a>
PI3K	AKT	-a>
PI3K	AKT1	-a>
PI3K	MTOR	-a>
PI3K	RAC1	-a>
PI3K	BTK	-a>
PI3K	PIK3CG	-a>
TET2	WT1	-a>
PI3K	PtsIns(3,4,5)P3	-a>
PI3K	AKT2	-a>
PI3K	IRS1	-a|
PI3K	PIK3CB	-a>
PIK3R3	PI3K	-a>
WT1	AREG	-t>
PAX2	WT1	-t>
PPM1A	PI3K	-a>
PTEN	PI3K	-a|
PTK2	PI3K	-a>
TEK	PI3K	-a>
WT1	REN	-t|
TGFBR1	PI3K	-a>
TGFBR2	PI3K	-a>
TNF	PI3K	-a>
WT1	PAX2	-t|
LAT	PI3K	-a>
PIAS1	AKT1	-a>
ERK1/2	RPS6K	-a>
CCNA1	WT1	-t|
PIAS1	AKT	-a>
AKT1	PRKAA1	-a|
AKT	PRKAA1	-a|
MAPK1	RPS6K	-a>
MAPK3	RPS6K	-a>
ARHGEF7	CBLC	-a|
RPS6K	CDC25A	-a|
RPS6K	BAD	-a|
AMOT/MPP5/INADL/LIN7C	SMAD4	-a>
RPS6K	CDC25B	-a>
RPS6K	FLNA	-a>
RPS6K	MITF	-a|
RPS6K	mTORC1	-a>
GSK3B	CCNE1	-a|
RPS6K	CREB1	-a>
RPS6K	IRS1	-a|
RPS6K	GSK3B	-a|
RPS6K	FOS	-a>
RPS6K	DEPTOR	-a|
RPS6K	TSC2	-a|
RPS6K	YBX1	-a>
RPS6K	STK11	-a|
RPS6K	ESR1	-a>
TP53	RPS6K	-a>
NDN	PPARGC1A	-a>
AKT	mTORC1	-a>
14-3-3	FOXO	-a|
AKT	FOXO	-a|
CASP9	CASP3	-a>
MAPK3	PLA2G4A	-a>
BMP7	ACVR1	-a>
NfKb-p65/p50	MAP3K8	-a|
INS	PPARG	-t>
AKT1	FOXO	-a|
ASXL1	RARA	-a>
ASXL1	RARA	-t>
ASXL1	RXRA	-a>
AKT2	FOXO	-a|
ABL1	PPARG	-a>
AKT3	FOXO	-a|
AMPK	FOXO	-a>
PRKCG	RAF1	-a>
CDK1	FOXO	-a|
CDK2	FOXO	-a|
CHUK	FOXO	-a|
CREB1	FOXO	-a|
DUSP6	FOXO	-a>
FOXO	PPARG	-t|
FOXO	BCL2L11	-t>
FOXO	CDKN2B	-t>
FOXO	NOTCH3	-t|
FOXO	FASLG	-t>
FOXO	FBXO32	-t>
FOXO	CDKN1B	-t>
MAPK12	CARM1	-a|
FOXO	RBL2	-t>
FOXO	MYOD1	-t>
FOXO	NOTCH1	-t|
DDIT3	CEBPA	-t|
RNF111	SMAD7	-a|
DDIT3	CEBPB	-t|
IKBKE	FOXO	-a|
IKK-complex	FOXO	-a|
INS	FOXO	-a|
CHEK2	E2F1	-a>
BCL2L2	BAX	-a|
CDC42	GSK3B	-a|
STK11	GSK3B	-a|
JNK	FOXO	-a>
MAPK14	FOXO	-a>
MAPK3	FOXO	-a|
MAPK8	FOXO	-a>
TEC	BTK	-a>
MAPK1	FOXO	-a|
PIM1	FOXO	-a|
PKN1	FOXO	-a|
PPARGC1A	FOXO	-t|
PPARGC1A	FOXO	-a|
SGK1	FOXO	-a|
PPP2CA	FOXO	-a>
PRKAA1	FOXO	-a>
RALA	FOXO	-a>
STK4	FOXO	-a>
SGK2	FOXO	-a|
SGK3	FOXO	-a|
MYOG	PAX7	-a|
TEAD1	FOXO	-t>
ASXL1	PRC2	-a>
NCOA1	ASXL1	-a>
SGK1	FOXO1	-a|
NR3C1	SGK1	-t>
SKI	SMAD4	-a|
AP1	NFATC1	-a>
ENPP1	cAMP	-a|
PRKACA	PPARG	-a>
SPRY4	RAF1	-a|
ASXL1	NCOA1	-a>
NCOA1	RARA	-t>
NfKb-p65/p50	SP1	-a>
NfKb-p65/p50	JUN	-a>
WNT7A	SPRY4	-t|
SPRY4	MMP9	-a|
SPRY4	TP53	-t>
SPRY4	CDKN1A	-t>
TNFSF11	TNFRSF11A	-a>
TRAF6	TNFRSF11A	-a>
TNFRSF11A	NfKb-p65/p50	-a>
TRAF6	MAP3K14	-a>
STAT3	CCND1	-t>
STAT3	SOCS3	-t>
SOCS3	JAK1	-a|
SOCS3	NfKb-p65/p50	-a|
HDAC1	HES1	-t|
ABL1	MYOD1	-a|
NfKb-p65/p50	HES1	-t>
NR3C1	HDAC1	-a>
POMC	MC3R	-a>
SH2B1	JAK2	-a>
PTPN11	PTK2	-a|
MC4R	GNAS	-a>
MC3R	GNAS	-a>
GCGR	GNAS	-a>
TRAF6	TAB3	-a>
PPARGC1A	CYCS	-t>
CDH4	RAC1	-a>
CDH4	CDH15	-a|
CDH4	CDH2	-a|
RHOA	DIAPH1	-a>
RHOA	PFN1	-a>
DIAPH1	CDH4	-a>
PFN1	CDH4	-a>
Frizzled	GNAS	-a>
WNT1	Frizzled	-a>
WNT11	Frizzled	-a>
WNT3A	Frizzled	-a>
WNT5A	Frizzled	-a>
WNT7A	Frizzled	-a>
SREBF1	IDH1	-t>
SREBF2	IDH1	-t>
alpha-ketoglutarate	HIF1A	-a>
ERN1	JUN	-a>
JUN	RCAN1	-t>
GATA6	SEMA3C	-t>
POU5F1	DNMT1	-t>
POU5F1	GATA6	-t|
NANOG	GATA6	-t|
POU5F1	PAX6	-t|
GATA6	MYC	-a>
GATA6	HES1	-a>
GATA6	RARB	-a>
GATA6	CDX2	-a>
GSK3A	GATA6	-a|
NANOG	DNMT1	-t>
NANOG	PAX6	-t|
POU5F1	FOXA2	-t|
NANOG	FOXA2	-t|
POU5F1	SOX17	-t|
NANOG	SOX17	-t|
DYRK1B	HNF1A	-a>
IFNG	NfKb-p65/p50	-a|
NfKb-p65/p50	IL1B	-t>
KLF10	TGFBI	-t>
VHL	KLF10	-t|
AP1	CCND1	-t>
ALK	PIK3R3	-a>
Laminin-5	A6/b1 integrin	-a>
TAB1	p38	-a>
ID1	AKT	-a>
MAX	MYC	-a>
MMP2	Laminin-5	-a>
VCAM1	A4/b1 integrin	-a>
FN1	A5/b1 integrin	-a>
a7/b1 integrin	A5/b1 integrin	-a|
SMO	GNB1	-a>
NfKb-p65/p50	BIRC3	-t>
CEBPD	KLF5	-t>
SOX9	CEBPD	-t|
SMAD7	SMURF	-a>
SMURF	SMAD4	-a|
SMAD3/SMAD4	CEBPD	-a|
MAML1	NOTCH1	-t>
MAML1	NOTCH1	-a>
SMURF	SMAD7	-a|
SMURF	SMAD6	-a|
GRB10	PIK3R1	-a>
GRB10	PI3K	-a>
FLT3	GRB10	-a>
KIT	PIK3R1	-a>
KIT	PI3K	-a>
SMURF	SKIL	-a|
SMURF	SMAD2	-a|
SMURF	TGFBR1	-a|
AMPK	MAPK14	-a>
SMURF	TGFBR2	-a|
FOXO3	TSC22D3	-t>
TGFBI	a7/b1 integrin	-a>
A6/b1 integrin	POU5F1	-t>
A6/b1 integrin	SOX2	-t>
A6/b1 integrin	NANOG	-t>
TGFBI	A4/b1 integrin	-a>
TGFBI	A5/b1 integrin	-a>
A4/b1 integrin	DLL1	-t>
A5/b1 integrin	DLL1	-t>
A4/b1 integrin	JAG1	-t>
A5/b1 integrin	JAG1	-t>
calcium ion	CAMK2D	-a>
CAMK2D	MEF2A	-a>
A5/b1 integrin	BCL2	-a>
SPP1	A9/b1 integrin	-a>
TGFB1	TGFBR1	-a>
TSC22D3	RELA	-a|
TSC22D3	NfKb-p65/p50	-a|
SKI	SMAD2/SMAD4	-a|
SKI	SMAD3/SMAD4	-a|
SKIL	SMAD2/SMAD4	-a|
SKIL	SMAD3/SMAD4	-a|
FN1	A8/b1 integrin	-a>
VTN	A8/b1 integrin	-a>
A8/b1 integrin	PTK2	-a>
A9/b1 integrin	IL6	-t>
A9/b1 integrin	IL1B	-t>
A9/b1 integrin	TNF	-t>
TGFBR2	TGFBR1	-a>
MMP3	SPP1	-a>
SOX9	CDX2	-t|
TCF4	SOX9	-t>
TCF4	MYC	-t>
PPP3CA	NFATC1	-a>
NFATC1	PLAUR	-t>
AGT	TRPC6	-a>
TRPC6	PPP3CA	-a>
ERK1/2	BCL2	-a>
SMAD3/SMAD4	AP1	-a>
TRPC6	calcium ion	-a>
JNK	AP1	-a>
RBPJ/NOTCH	HES1	-t>
NPNT	A8/b1 integrin	-a>
IKK-complex	NFKBIA	-a|
CDC42	NFATC1	-a>
ICAM3	AD/b2 integrin	-a>
IKK-complex	NCOR2	-a|
TLN1	AIIB/b3 integrin	-a>
AIIB/b3 integrin	FGG	-a>
DEF6	CDC42	-a>
CARM1	MEF2A	-a>
IKK-complex	FOXO3	-a|
AD/b2 integrin	VCAM1	-a>
PPP3CC	MEF2C	-a>
SNTA1	NOS1	-a>
CDKN1A	RB1	-a>
EID1	MYOD1	-a|
EID1	EP300	-a|
SRF	PTGS2	-a>
SRF	IL6	-a>
PTGS2	IL4	-a>
EID1	CREBBP	-a|
NDN	MYC	-t>
NDN	E2F1	-a|
NDN	CDKN2A	-a>
NDN	BMI1	-a|
BMI1	NDN	-a|
NDN	PIAS1	-a|
PPARGC1A	ESRRA	-a>
FBXW7	PPARGC1A	-a|
ATR	CHEK2	-a>
ERK1/2	SOS1	-a|
RAF1	MEK1/2	-a>
SOS1	HRAS	-a>
SOS1	KRAS	-a>
AMPK	TSC2	-a>
TP53	BAX	-a>
TP53	BAX	-t>
TP53	IL6	-t>
AMPK	TP53	-a>
PTPN11	KRAS	-a>
AMPK	FOXO1	-a>
MAGEL2	TRIM27	-a>
CLOCK	MAGEL2	-a|
ARNTL	MAGEL2	-a|
FZD1	DVL1	-a>
DVL1	GSK3B/Axin/APC	-a|
DVL1	CTNNB1	-a>
FZD2	SETDB1/NLK/CHD7	-a>
SETDB1/NLK/CHD7	PPARG	-t|
AMPK	FOXO4	-a>
SHH	PTCH1	-a|
SMO	GATA2	-a>
GATA2	PPARG	-a|
GATA3	CEBPB	-a|
AMPK	TSC1	-a>
MAML2	NOTCH1	-t>
TGFB1	TGFBR2	-a>
TGFBR1	SMAD3	-a>
MCL1	BAK/BAX	-a|
JAK2	CSF2RA/CSF2RB	-a>
FBXW7	GATA2	-a|
ETV2	SPI1	-t>
GATA2	ETV2	-a>
PRKACA	GLI1	-a|
AMPK	GLI1	-a|
HDAC1	GLI1	-a>
SHH	SMO	-a>
PTCH1	SMO	-a|
GLI1	MYCN	-t>
SUFU	GLI2	-a|
PRKACA	GLI2	-a|
GLI1	PTCH1	-t>
PRKACA	PRKAA2	-a|
MN1	EP300	-a>
INHBA	ACVR2B	-a>
MAPK3	MKNK1	-a>
ERK1/2	MKNK1	-a>
TCR	ZAP70	-a>
SGK1	NR3C1	-a>
HSP90AA1	NR3C1	-a|
NR3C1	MAPK14	-a|
NR3C1	MAPK8	-a|
NR3C1	MAPK3	-a|
NR3C1	MAPK1	-a|
MAPK8	AKT1	-a>
CAMKK1	AKT	-a>
CAMKK1	AKT1	-a>
PPP2R2A	AKT	-a|
PPP2R2A	AKT1	-a|
IRS2	PI3K	-a>
PDPK1	RPS6K	-a>
NR3C1	DUSP1	-a>
SMAD3	MYOD1	-a|
BMP2	BMPR2	-a>
BMPR1A	BMPR2	-a>
BMP4	BMPR2	-a>
TP53	BBC3	-t>
NUMB	ITCH	-a>
BMP2	SHH	-t|
RAF1	BAD	-a|
PAK2	PRL	-a>
GSK3B	SMAD1	-a|
MAPK10	APP	-a>
AXIN1	BMPR1A	-a|
IKK-complex	NfKb-p65/p50	-a>
MAPK9	TP53	-a>
TP53	CYCS	-a>
TP53	BCL2	-a|
PLK1	WEE1	-a|
AKT	YBX1	-a>
AMPK	CRTC2	-a|
FST	MSTN	-a|
PSEN1	NOTCH1	-a>
NCOR2	SNW1	-a>
PTPN12	BCAR1	-a|
PTPN1	JAK2	-a|
BBC3	BAX	-a>
CCNC	NOTCH1	-a|
FBXW7	NOTCH1	-a|
TRAF2	BIRC2	-a>
RAF1	MAP3K5	-a|
NRAS	GLI1	-a>
AKT2	GLI1	-a>
SMURF2	TGFBR1	-a|
SMURF1	TGFBR1	-a|
RHOA	ROCK1	-a>
WNT5A	ROR2	-a>
WNT5A	ROR1	-a>
RUNX2	BMP2	-t>
EGFR	SHC3	-a>
NOTCH1	BMPR1A/1B/2	-a>
SKI	SMAD1	-a|
SKI	SMAD5	-a|
SKIL	SMAD1	-a|
SKIL	SMAD5	-a|
EP300	SMAD1	-a>
CBP/p300	SMAD1	-a>
DIABLO	CASP9	-a>
SMAD1	RUNX2	-a>
SMURF1	SMAD9	-a|
SMURF2	SMAD1	-a|
SMURF1	SMAD1	-a|
SMURF1	BMPR1A	-a|
SMURF1	SMAD5	-a|
RIPK1	MAP3K7	-a>
MAP3K7	IKK-complex	-a>
mTORC1	RPS6K	-a>
WNK1	STK39	-a>
GOLPH3	MTOR	-a>
GOLPH3	mTORC1	-a>
GOLPH3	mTORC2	-a>
PRKDC	GOLPH3	-a>
ERBB2	ERBB3	-a>
ERBB2	EGFR	-a>
RAF1	MAP2K2	-a>
MAPK3	MAPKAPK2	-a>
DLX5	RUNX2	-t>
ERBB4	GRB2	-a>
ERBB4	CBL	-a>
MAPK3	E2F1	-a>
MAPK3	RPS6KB1	-a>
MAP3K3	RCAN1	-a>
JAK3	STAT5A	-a>
GNAI2	ADCY1	-a|
CFLAR	CASP8	-a|
FOXO	PPARGC1A	-a|
GNB1	PIK3CA	-a>
GNG3	PIK3CA	-a>
GNG2	PIK3CA	-a>
GLI3	CCND1	-t>
SOS2	HRAS	-a>
KRAS	PIK3CG	-a>
GSK3A	TSC2	-a>
GSK3B	TSC2	-a>
HDAC5	RUNX2	-a|
HDAC4	RUNX2	-a|
CAMKK2	CAMK1	-a>
YAP1	RUNX2	-a|
AXIN1	RNF111	-a>
MAPK1	TSC1	-a|
ERK1/2	TSC1	-a|
PRKACA	NCOA3	-a>
CHUK	NCOA3	-a>
CAMKK1	CAMK1	-a>
IKBKB	FOXO	-a|
SHC3	GRB2	-a>
KAT2B	NOTCH1	-a>
SOST	WNT3A	-a|
DKK1	WNT3A	-a|
BIRC3	RIPK1	-a>
PRKACA	GLI3	-a|
CTNNB1	RUNX2	-a>
SMO	FYN	-a>
AKT	PPP1CA	-a|
HBEGF	ERBB4	-a>
JAK2	STAT5A	-a>
ERBB4	SHC3	-a>
CASP3	PTCH1	-a|
EGFR	CBL	-a>
CyclinB/CDK1	MCL1	-a>
GNAI3	ADCY1	-a|
MTSS1	GLI1	-a>
PTEN	GLI1	-a|
RPS6KA4	ATF1	-a>
PRKCD	DAB2	-a|
NCSTN	PSEN1	-a>
AKT1	FOXO1	-a|
AMPK	HDAC7	-a|
MAPKAPK2	HSPB1	-a|
NOTCH1	LFNG	-t>
AKT1	GSK3B	-a|
IGF1	IGF1R	-a>
IGF1R	IRS1	-a>
TAB1	MAPK14	-a>
SH2B2	INSR	-a|
SH2B2	CBL	-a>
CDK1	WEE1	-a|
MAML2	HES1	-t>
JAK1	STAT3	-a>
SPI1	NAB2	-t>
SPI1	EGR2	-t>
EGR2	GFI1	-t|
MCL1	BAX	-a|
TNFRSF1A	MAPK14	-a>
PRC2	PAX7	-t|
TNFRSF1B	MAPK14	-a>
NAB2	GFI1	-t|
YY1	PRC2	-a>
ZFP36	MYOD1	-a|
GFI1	SPI1	-a|
HEY1	MEF2C	-t|
EP300	RUNX2	-a>
FLI1	KLF1	-a|
FLI1	GATA1	-a>
TRAF2	MAP3K5	-a>
Diacylglycerol	PRKCI	-a>
Diacylglycerol	PRKCB	-a>
Diacylglycerol	PRKCD	-a>
Diacylglycerol	PRKCE	-a>
Diacylglycerol	PRKCH	-a>
KLF1	FLI1	-a|
GATA1	TAL1	-t>
SPI1	TAL1	-a|
SPI1	GATA1	-a|
GATA1	SPI1	-a|
Diacylglycerol	PRKCQ	-a>
Diacylglycerol	PRKCZ	-a>
GATA1	KLF1	-t>
GATA2	KLF1	-t>
TP53	FAS	-t>
CDK8	E2F1	-a|
SMO	GNAI1	-a>
SNW1	NOTCH1	-a>
NOTCH1	SNW1	-a>
ATM	TP53	-a>
GATA1	FLI1	-t>
SPI1	FLI1	-t>
CEBPA	SPI1	-t>
DIABLO	BIRC2	-a|
CASP8	CASP3	-a>
MAPK8IP1	MAP4K2	-a|
GATA2	GATA1	-t>
GATA1	GATA2	-t|
ZFPM1	GATA2	-t|
NF1	HRAS	-a|
SPI1	JUN	-t>
CEBPA	GFI1	-t>
SPI1	GATA2	-t|
GATA1	ZFPM1	-a>
JAK2	STAT3	-a>
ARNTL	PER2	-t>
CLOCK	PER2	-t>
AMPK	CTBP1	-a|
STAT1	SOCS1	-t>
NKX2-5	TBX5	-t>
NKX2-5	CTNNB1	-t|
NKX2-5	LYL1	-t>
NKX2-5	MEF2C	-t>
AR	NRAS	-t|
AR	BTG2	-t|
AR	CDKN1A	-t|
SMO	GNAT1	-a>
AR	WEE1	-t|
CLOCK/ARNTL	PER2	-t>
NR1H2	BHLHE40	-t>
CLOCK	NR3C1	-t|
NR1H3	BHLHE40	-t>
ARNT	CCNE1	-t|
ARNT	CDK2	-t|
HIF1A	EPO	-t>
ARNT	FOS	-t|
PEBP1	RAF1	-a|
ARNT	JUN	-t|
CLOCK	NR0B2	-t>
ARNT	HIF1A	-a>
NAMPT	CLOCK/ARNTL	-a|
CLOCK/ARNTL	BHLHE40	-t>
BHLHE41	BHLHE40	-t|
BHLHE40	BHLHE41	-t|
BHLHE40	PER2	-t|
CLOCK/ARNTL	MTA1	-t>
NR1D1	ARNTL	-t|
SIRT1	CLOCK/ARNTL	-a|
ATF4	NUPR1	-t>
NUPR1	ATF4	-t>
IDH1	alpha-ketoglutarate	-a>
MTA1	CLOCK/ARNTL	-a>
AMPK	INSR	-a>
BCL3	CTCF	-t|
PIAS1	STAT1	-a|
ESRRA	NR2F1	-t|
CREB1	SNAI1	-t|
CREB1	CYP19A1	-t>
ESRRA	SNAI2	-t|
CREB1	SNAI2	-t|
CREB1	NR2F1	-t|
ESRRA	CYP19A1	-t>
ESRRA	SNAI1	-t|
NOTCH4	HEY2	-t>
PRDM16	SKI	-a>
CTCF	MYC	-t|
JAK1	TYK2	-a>
CTCF	APP	-t>
PRDM1	MYC	-t|
RET	GRB7	-a>
FGF10	FGFR2	-a>
CDC25A	CyclinE/CDK2	-a>
FLT3	CEBPA	-t|
prostaglandin E2(1-)	CTNNB1	-a>
CEBPA	MYC	-t|
DDIT3	TRIB3	-t>
E2F1	BBC3	-t>
E2F1	HIC1	-t>
E2F1	ELF4	-t>
E2F1	RASGEF1B	-t>
ULK1	AMPK	-a|
PRKACA	HDAC8	-a|
TFDP1	CCNE1	-t>
TFDP1	CDK1	-t>
E2F1	CDK1	-t>
FLT3	SHC1	-a>
PtsIns(3,4,5)P3	PDPK1	-a>
PTPRC	JAK2	-a|
EGR1	NAB2	-t>
AMPK	RB1	-a|
RASGEF1B	HRAS	-a>
NAB2	BCAR1	-t>
EGR1	BCAR1	-t>
BCAR1	NAB2	-t>
BCAR1	EGR1	-t>
PTGS2	prostaglandin E2(1-)	-a>
AMPK	PPARGC1A	-a>
AMPK	PLD1	-a>
MAPK8	BAD	-a|
NAB2	EGR1	-t|
NAB2	EGR2	-t|
AMPK	HDAC4	-a|
AKT1	SMAD3	-a|
NAB2	TNFSF10	-t|
MAP2K6	CRK	-a>
TRAF3	IL10	-a>
MAP3K8	ERK1/2	-a>
MYD88	TRAF3	-a>
TLR4	MAP3K8	-a>
TAL1	ERG	-t>
ERK1/2	IL10	-a>
CSNK2A1	CDC25C	-a|
CyclinE/CDK2	SIRT2	-a|
CyclinE/CDK2	CDC25C	-a>
GATA3	ERG	-t>
FLI1	ERG	-t>
LYL1	ERG	-t>
NR3C1	RXRA	-t>
ESR1	TGFA	-t>
ESR2	CDKN1A	-t>
ESR2	TGFA	-t>
PRKCZ	MARK3	-a|
ESR1	CDKN1A	-t>
MAPK8	SFN	-a|
MAPK9	SFN	-a|
ATM	CREB1	-a|
BRCA1	ESR1	-a|
CHRNA7	RHOA	-a>
CDK2	CCNE1	-a|
MECP2	BDNF	-t|
MECP2	ESR1	-t|
MEF2C	MECP2	-t>
MBD2	ALOX5	-t|
DNMT1	ESR1	-t|
HDAC1	DNMT1	-t|
HDAC1	ESR1	-t|
SP1	ALOX5	-t>
MECP2	DLX5	-t|
CEBPD	IL23A	-t>
CEBPD	CXCL1	-t>
MECP2	ALOX5	-t|
ERG	PIM1	-t>
ERG	SPP1	-t>
ERG	WNT11	-t>
SNAI2	MMP9	-t>
ETS1	MMP9	-t>
TP53	ETS1	-a|
SNAI2	CCND1	-t>
PRKAA1	CDKN1A	-t|
TSC22D3	PPARG	-t|
HES1	PPARG	-t|
NR3C1	TSC22D3	-t>
IKBKB	HES1	-t>
IKK-complex	HES1	-t>
TNF	HES1	-t>
TNF	NOTCH1	-t>
TNF	NOTCH4	-t>
TNF	JAG2	-t>
PLCE1	Diacylglycerol	-a>
CyclinB/CDK1	CDC25A	-a>
CyclinB/CDK1	CDC25C	-a>
CHD4	CD79A	-t|
CREBBP	ALOX15	-t>
ALOX15	Icomucret	-a>
Icomucret	PPARG	-a>
EP300	ALOX15	-t>
