#Treatment	Dose	Effect
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.69409638127193|0.969067731531255|1.05531231170918|1.06132344080432|1.00947272662831
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.719615325543754|0.950599577047127|1.03134340701535|1.05654100161856|0.957376274470423
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.633794892203818|1.1760831080432|1.20552772784037|1.08890200222317|1.15584953821241
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.687337550947591|1.01496109456696|1.20278307647971|1.11826977178224|1.1363076205245
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.652987483627224|1.10956010701751|1.08013294826867|1.11916724010128|1.01063001644584
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.701426988711087|1.15922175845606|1.2405635688799|1.11445931979585|0.979406833923595
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.713804930332262|1.15266881028939|1.18145766345123|1.10877813504823|1.03682743837085
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.767106109324759|1.1324973204716|1.12792068595927|1.12150053590568|1.13378349410504
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.739004926267853|1.06323212811534|1.24182957163592|1.19100214209018|1.02948746310695
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.797558988415447|1.11035811215488|0.92478943307452|1.15107401272304|0.94330745199182
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.765500879164481|1.08367417376204|1.06374825729761|1.16049711519908|1.0580955150382
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.873913953305088|1.08523954854157|1.15796425184054|1.17128080812473|1.04119164155092
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.775884526718185|1.03033534684695|1.06952325621497|1.02376688871026|0.995285884447133
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.872236061259626|1.10474250105451|1.0334657105793|0.98670125983876|1.10032815762177
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0011803186406361|0.770085278021786|0.902099378289854|0.926695402885879|1.03899818185532
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000780826177651575|0.789851075565361|0.851772407327963|0.896397531318166|1.06325826960748
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00121683659359501|0.807159055292317|0.917808219178082|1.03456000294991|1.03535279042755
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00119839967551024|0.801443610686038|0.795562233816995|0.876030162797987|0.941075609801066
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.50483446373534|0.942721552423751|0.997016817774101|1.00761869221068|1.04027858021208
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.501147637171305|0.891159934086735|0.929386030973839|0.973295236125505|0.980938657050943
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.510663655324095|0.864628324360715|0.968105697214508|0.995398832308704|0.938601818177683
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.475437315629186|0.893795588064712|1.02241903605196|0.955014090080992|1.03084351708437
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0327507912481079|0.65368051414563|0.989964782451366|1.16403426957989|1.04401938748987
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.025391291938698|0.687409853778369|0.994888104011539|1.00716073166878|1.10637126737306
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0310480488640525|0.634003993242205|0.839667781151424|0.959947071819288|0.9541533263235
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0252259489857401|0.622170764268752|0.861840908285387|0.973273631605685|0.962291034107959
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.538884848152163|1.0540778657591|1.10557850389054|1.06230084123564|1.11226447460511
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.462111460291756|1.08630007273326|1.16870548518574|1.07831862657646|1.13673578613677
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.485479041518437|1.01442398382516|1.08104690119478|1.07667905639674|0.837191507676939
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.483725527183457|1.09511752531304|1.13128243005205|1.06852787157899|1.08013294826867
