#Treatment	Dose	Effect
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.703884405039312|0.92707548875316|0.840942691633274|0.946870726494542|0.936591576820229
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.61866894944778|1.02364938790527|0.960307021235155|1.03588887793453|1.05186994880575
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.626507994142358|0.991494876967877|1.15962074413214|0.926166298359812|1.0750889106373
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.939747043770176|1.00866634318968|0.943076016744609|0.968003831851539|1.02773832443772
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.815768775604987|0.992707221814124|0.92318114330065|0.963561045197769|0.988638477067595
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.931548555662083|0.944575773765525|0.931791117026449|1.03243735486832|1.02147609045448
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.860837735856947|0.942614372388153|0.977317375862426|1.04725450855708|1.04528056090224
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.752697543160691|0.855457798435886|0.951739338940534|0.985926663715508|1.05757525453741
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.648507820569574|0.995135199940977|0.997546849638483|0.991593809945404|1.0285109561753
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.696709552345948|0.895539387512642|0.954953126858043|0.988166345378634|1.01395230100052
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.553178351405103|0.885066161333504|1.01133835829998|1.03776143518109|0.961293792540663
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.08355390566922|1.03852400410998|1.03403995397575|1.0340304839649|1.03647848176786
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.998603173400634|1.10059519018149|0.967551007845904|0.974222630484912|1.04444749589238
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.08329545715401|0.975029267956752|0.96382710098019|0.945113972866882|1.06053302114179
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.0090948740904|1.011716364805|0.958235199595987|1.0784335330441|0.95345132337075
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.714018536406953|0.98474297311761|0.92448226071913|1.00454715272846|1.01285835613641
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.708381996730717|0.928112802596578|0.94747270081575|0.903233044662621|0.987305444578701
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.781991612969687|1.03965377746243|0.972951074884861|1.03220892803196|1.0200601190111
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.6968666119569|1.03697307608169|1.04756624492305|0.964131150652871|0.945505137432245
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.959596040887983|1.05281383688725|0.968177412734783|0.970467618082965|0.996676213021289
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.923559797698528|0.981426572590427|1.00337667324679|0.943353058378392|0.965169793663075
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.992563130233133|0.984774612950133|0.972148566323573|0.975489217726836|0.953411456105836
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.921739419686558|0.966873853581578|1.04414601925508|0.991579467586653|1.01161387201931
ST	10|2|0.4|0.08|0.016	0.00631788874260038|0.961295167192233|1.05359668222107|0.997210412537282|1.06511440636137
ST	10|2|0.4|0.08|0.016	0.00431249147317948|1.03599177875854|1.00224165258932|1.05998112175801|0.9553632730568
ST	10|2|0.4|0.08|0.016	0.00920069252524384|0.92082199735464|1.11525383631026|1.04623358747433|1.01653242717194
ST	10|2|0.4|0.08|0.016	0.00419816545331369|0.83237663049907|0.972623745873345|1.0252771714|1.05678061789597
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00605662303314563|0.423528142722164|0.50268373121538|0.658122406908386|0.949327718838455
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0111424285220601|0.428482108791492|0.531260924194331|0.632593501115641|0.896943522789243
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00470138895724847|0.422085503066337|0.509529762666483|0.654524693120183|0.877088603856793
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0135174776300117|0.427995708112258|0.531280577239214|0.66438815990235|0.906564816364299
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00359565288153423|0.840567932079238|1.03340529668987|1.1630255651351|1.03956188219925
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00231087523321624|0.786654695528176|1.04870191110675|1.05394449372539|1.05939402039477
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00337890698904003|0.77035397732328|0.982660602905819|0.981568389629701|1.00943005488679
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00274075990636419|0.719159036684253|0.98092206117417|1.00033645895865|1.01249397902091
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00309580115431047|0.915241418467865|1.01602694493597|1.02045455798288|1.00542536947306
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00789385194617628|0.89271527559576|0.972840077836026|1.03233061568738|0.990360901178014
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00301785112832604|0.901255192545189|0.896544291007073|0.972709105198159|1.02410688222746
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0110789266868755|0.856692489053553|0.98164589648591|1.00861345009543|1.05310429998877
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00256193281712932|0.910406579586401|1.01629414721358|1.01724426799344|1.03903766338154
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00291822810957777|0.958357987695088|1.01226037550979|1.0434319719884|1.04772024032966
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0023043315356997|0.95795832625419|1.08612776663242|1.07556024623043|1.04078374276099
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00249335873198756|0.99675840861604|1.03640461271365|1.04587397511817|1.03123336870092
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00535619123318851|0.315753344232385|0.381788949807159|0.389967754464245|0.442219974167442
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00417295168589055|0.358923522982848|0.406126651793376|0.408551841247189|0.431277266445675
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.011221440365345|0.334159665585612|0.365663393177983|0.371763089785169|0.435020718954546
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00473056261854835|0.347564442544133|0.368851974327601|0.382879911938757|0.44056093555973
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0268732107541647|0.896603358374918|0.996110106070874|0.942124101702924|0.980355314690977
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00543941825732308|0.878119984427114|0.873368257711296|0.926759741649816|1.04154211500643
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0437538309335111|0.728123622208123|0.995511490112159|0.966563074640027|0.965345778714527
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00707150000537675|0.704728312883765|1.01790457346252|0.875820760702418|0.996251330745325
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00063922142830033|0.00131839419586943|0.00243703169539501|0.809985437736837|0.00292443803447401
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000423484196248969|0.00104672508884179|0.00159006330289707|0.782746614623389|0.00243703169539501
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000661501963833955|0.00138600411469972|0.00187425556419621|0.850872651028183|0.0023940071072086
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000393751168948783|0.00104737810940376|0.00222075659287113|0.841182434760353|0.00261450776181992
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00377672892592804|0.914856534958994|0.918107281089302|1.10340412185124|1.0124392775497
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00587203743962785|0.922478974161095|0.999781199779691|1.11907582236009|1.05034021817508
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00327254914192739|0.892223707368656|0.946523479006086|0.942252802375871|0.971235315714065
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00422158839308633|0.846420291440955|0.979048526790417|0.953768084669028|0.95119095221976
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0786386412872712|0.797155567315484|0.903868097702955|1.01125976395619|1.04623085106969
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0168328675299189|0.780609348040594|0.962326701836203|0.990806308466597|1.02218326745936
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0731828898619064|0.762645110587179|0.910263837431234|0.973283933984507|1.02998091388795
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0123992365555181|0.805380038172224|0.972771977096666|1.01579880992478|1.05853822835972
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.046797690018854|0.735826127897285|0.914402176794572|0.961976081557689|0.983404698432089
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00340177172075781|0.774314502702966|0.9193987941101|1.00236893953372|0.968253665281781
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0223232117520908|0.80228092816854|0.937412870276711|1.00715490441187|1.06299443832481
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00351950636897884|0.753655932247252|0.942575112994382|0.968237805214225|1.04396570056517
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0152601772149612|0.735559509723339|0.852492480557839|0.974632608636746|1.00314326230885
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0120627207283697|0.562196851318273|0.819777261929493|0.93423536531392|0.958017576978313
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0149058208663298|0.582486911351986|0.796394765450518|0.992526620786274|0.95927167530146
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00731417758714015|0.544992653982088|0.807161344025618|0.906930729097964|0.968214258097677
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0118218592560466|0.880780340908161|1.07453444950888|1.01650532310991|0.904849580888631
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0750281635202627|0.923316121535478|0.962491373643309|1.00819128826625|1.0674642466497
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0137830069093571|0.942688455427025|1.00398960094377|1.04569020096327|1.03708749517608
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.069634673408932|0.973577992235042|1.04532763481898|1.03533509214536|0.999743182314463
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00855474630752329|0.968781787850429|1.02378748423323|1.09314094478578|1.05174553444277
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0313758798876999|0.899133336045897|1.06398258534402|1.04514383366562|1.03406640354803
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00632723289178614|0.883228657256054|0.995944774260738|1.05214317820642|1.05107717701269
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0226562097025758|0.895829086112755|1.02580754502873|1.04353656949026|1.01609563553567
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00647172163663153|1.01700668706789|1.15942989912728|1.17424345460728|1.06140201745438
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00694775019834523|0.965663606483056|1.10183044315992|1.152499149949|1.05616570327553
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00582689272852345|0.935158849397535|1.10692165413789|1.04070079349644|1.07740081947206
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00837485298974159|0.93888680764858|1.09503291332889|1.09125796400745|1.04134300479178
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00602352407353577|0.978890724368473|1.09064354435046|1.11874765149206|1.09345679099875
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0062390550667508|0.869242167504449|1.06118953256716|1.10386466922373|1.08640665877332
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00566509967486891|1.00785907368942|1.06682508170014|1.07838900814845|1.05346924749613
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00892614919301546|0.945960347084741|1.05407582496623|1.0777657358856|1.0512154504742
G2	10|2|0.4|0.08|0.016	0.536985780187378|0.880935395987472|1.01196692687633|1.06974841869977|1.04529006923072
G2	10|2|0.4|0.08|0.016	0.576820278689304|0.876435059685167|0.97694800562542|1.05993790296829|1.05732901235826
G2	10|2|0.4|0.08|0.016	0.532315033218662|0.890949519799404|0.986543569502362|1.08288917875898|1.01607607512892
G2	10|2|0.4|0.08|0.016	0.5324285781872|0.890197960245744|0.93712447367176|1.04813360457965|0.991690941409444
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.077851614843985|0.389110400087511|0.500095714715454|0.719501189597178|0.92996964476167
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.181486039325075|0.388180599994531|0.510957967566385|0.703415647988624|0.95912161238275
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0691048967446223|0.407885260636783|0.496731223376638|0.690568839709914|0.985060211367862
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.170506758077033|0.391912639083514|0.488038678197176|0.6869176357617|0.981436921822922
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.233180309266821|0.626684014849608|0.80259349879572|0.958050675242561|0.946545229386076
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.212471597805837|0.55402895182606|0.931744719851395|1.01198279365755|0.998824360558524
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.236827106763369|0.604287893998844|0.875707106983106|0.997315087833022|1.05975886604692
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.19539019121244|0.584632414237313|0.963508541591418|0.990146166343699|0.960421235938545
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.429232615860357|0.71742889693616|0.878570411360215|0.947171135614599|1.01395613785246
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.359823208691053|0.71657952557269|0.846416364894007|0.950863612320462|1.01789783130569
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.434948136831324|0.700210498392401|0.819528945371123|0.921599787782251|0.951452733654444
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.400939260037973|0.671649526317212|0.812980652323956|0.891638768056316|0.971834479980547
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.56238807661793|0.821024594809022|0.950731043862632|1.0110449960331|1.07946276776607
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.509900260682308|0.844769352827836|0.980516831009861|1.05152442479882|1.0388699988666
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.542475359057464|0.777174870741924|0.908050223011788|0.911386589009572|1.00448634191486
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.470636454889225|0.75434765299183|0.92476860161101|0.944379541654321|0.957098458040237
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0867568966372911|0.300909625869391|0.372210681545868|0.433018780973718|0.393100172282998
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0264422497465384|0.296247350174055|0.3669301722121|0.397700057427666|0.364672768651584
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0848651965046669|0.302543034306408|0.353100431699516|0.386567926242406|0.365988811706389
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0383646337510278|0.28732851317567|0.349422012362494|0.37546588906032|0.358292512246326
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.531583202549104|0.806043929913241|0.950581904897784|0.923302692456637|1.00448810712757
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.482530623891731|0.829610908423863|0.901485844730245|0.907247144827399|0.926090944296109
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.527984103704405|0.823952581458377|0.891063064767943|0.963461499469448|1.01754675281666
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.455677586358383|0.82134104718199|0.97456187186991|0.898946329726478|0.949798254921972
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00111576011157601|0.0015204966226379|0.00168457899198731|0.024535783630049|0.960062351300353
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000907922443733421|0.00125796483167884|0.00135641425328848|0.0290316405502229|0.979960073290125
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00113890765357109|0.00140688592499958|0.00171952724166615|0.0231075430300526|0.952802326944657
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000982586995237803|0.00121706798273773|0.00168602995773759|0.0247433270618974|1.02960043323154
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.333757075934747|0.906698021425508|1.05843808988974|1.03638300042667|1.04588594925838
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.390467656081876|0.899178144095152|1.0427753348901|1.01283183268492|1.12548521087136
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.364654807756529|0.89402676046931|1.13753367321949|1.07984504753211|1.08115412872632
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.401754346906516|0.915991718057751|1.10665894872765|1.08695594095777|0.980657657457088
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.425078175227957|0.754638264161609|0.915252280566962|1.05586617754485|1.0257983228403
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.422960328186673|0.732902465580009|0.945805806961427|1.02510166262935|1.04767345346409
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.420065817147099|0.744187059260176|0.936931337374737|1.00722998886552|1.05364443894594
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.422852901150563|0.751154769268836|0.960063342818261|1.04588890263516|1.04433304466164
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.512075775051554|0.872854846038237|0.940324525532138|1.0882789836077|1.07970710565866
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.529577784768096|0.846540666177344|0.969928523994268|1.05327059522561|1.07417164726853
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.463099170520443|0.811002401400992|0.966827109615042|1.00052222606726|1.03740522855255
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.464072314677908|0.806858149557995|0.9355312968614|1.01152462746825|1.04110904877256
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.326166461217846|0.822780528446149|0.997709415912408|1.06177312547815|1.01981162272786
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.311133509951214|0.829400293757761|0.946204191155939|0.993682164999239|1.00330307219767
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.296392938684872|0.803280446448119|0.953773496387577|0.977833975988669|1.027009396321
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.300914610988736|0.78990308787325|0.978924181563909|1.04186121325583|1.05078392036138
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.541580788904394|0.838970358712546|0.957574663350108|1.00416890084803|1.02774445388269
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.552561541046761|0.835468177462702|0.962486418171318|1.02107508263299|0.997878026205452
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.54135188416306|0.878765493643924|0.978210328340622|1.02567356280166|1.04336634112075
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.531635358364868|0.853508871314949|0.945906505630962|1.0428451655299|1.02211144093721
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.449347536860522|0.820832346133518|0.963617889883176|1.03305144981684|0.988937286992655
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.464501813410122|0.785689551477155|0.98802146931783|0.995224990431756|1.00476589695456
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.405802114576743|0.772494117325784|0.866402989354294|0.955473731640822|0.988744407477027
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.409638938069208|0.821312348381753|0.922325943389786|0.950544574057976|0.986573393472393
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.441474711999447|0.722382054957843|0.888499391806887|0.912015460937988|0.933434388083144
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.398334132192336|0.796729686953298|0.817534388412194|0.926967469072091|0.965154757452148
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.432041320658103|0.711850746933232|0.945089832357459|0.986321437317719|1.02287775229868
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.416635127012044|0.744234922189817|0.803468619898925|1.0606184740744|0.932163768728989
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00120223647832292|0.71814521185437|0.881346823328961|0.919117749508854|1.02395117805242
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000843954084120725|0.71940716206506|0.88032770896323|0.923815229788394|0.937103525697805
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00115600643325498|0.725647408140542|0.889408387974762|0.966330322899913|1.00424099962885
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000696771000866015|0.687570456513671|0.879408140541878|0.930672275145367|1.04000197946307
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00619516968997938|0.74407570514837|0.918060361399462|0.941600258641781|1.01926706511482
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0174452133794694|0.720924644367551|0.861958687218203|0.987535388486946|1.02984865960645
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00536907121359885|0.721808705865081|0.826711129287654|0.977955348622603|0.994200983630625
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0160107381424272|0.702261930978073|0.815981376034228|0.905070206897998|0.962456350080221
G4	10|2|0.4|0.08|0.016	0.908306261762229|1.00446993069224|1.00422475419922|1.04573222640687|1.04544164685958
G4	10|2|0.4|0.08|0.016	0.691674668954981|0.962699120769854|0.969686650821001|1.05932136054792|1.06018401857893
G4	10|2|0.4|0.08|0.016	0.862164951677978|0.975126334273114|0.966976600792633|0.995701730477948|1.01496798638137
G4	10|2|0.4|0.08|0.016	0.72905263816345|0.949283100473167|0.993834083222004|1.04806287447891|1.07537609858318
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.249276995346014|0.408837243196034|0.49100581122808|0.587217908545213|0.854536575497565
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.108419700530874|0.398865815339336|0.473895154264558|0.595644896223409|0.848967889783528
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.2100745507693|0.429571049828918|0.469230246312116|0.63689016790918|0.880619065962702
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.10320636287417|0.402329428293037|0.467159139833677|0.621032834062224|0.837556366273141
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.52586615393027|0.85416628697443|1.01215622664893|0.998373398458146|0.972028832309683
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.445816399059578|0.715221709890831|0.962246441524358|0.935951994751135|1.00107528841422
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.464833669377779|0.720194071356724|0.847737730584899|0.936521735172703|0.933649806793408
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.466681534547341|0.664111818599719|0.956133683487094|0.893975322352341|0.952383336443451
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.919571360537429|0.949424029933516|0.939207019520705|0.940111492747161|0.94574550195106
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.892790868357459|0.908727787666067|0.935018146309913|0.978144844565771|0.890370518215156
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.877553962019387|0.945031581873497|1.03039787498005|1.03566409447279|0.964778618016339
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.946843614387126|0.997256212131352|1.02695913145987|0.954302805046922|0.978348270589992
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.902665417289567|1.06326759797715|0.986683642935655|1.05545660679671|1.04045454437077
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.931897026530189|1.02691644671431|1.01798006242117|1.05025404795796|1.03163260683486
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.898065596007302|1.0409131675116|1.07271558254864|1.03235134051834|1.0118001347042
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.893189915286811|1.04684673459864|1.03962019528582|1.03466458537319|1.0303107952602
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.377725123387172|0.366907405299699|0.405449729427711|0.459771125849742|0.455994495431829
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.375298767680321|0.368004180160791|0.400467681355862|0.451048661624261|0.456982627500078
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.346165688360861|0.361127769994473|0.397382995903357|0.423201860738879|0.466267925130238
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.355904643315103|0.373992687128035|0.385561714877132|0.465234181308279|0.458294743115897
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.99261563624993|1.05252973923548|1.07864093497858|1.06311853734542|1.06225796364744
