#Treatment	Dose	Effect
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.310812643226165|0.819036706577895|0.931631117197988|1.06458567806148|1.05657179275089
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.465195542798119|0.663608764216105|0.947261144154099|1.01246097802816|1.00490255426295
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.429978069536886|0.751103802659548|0.947187582852248|1.11346677557826|1.07157974428252
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.442696771738441|0.738066271902766|1.02350132901284|0.933774223493257|0.915842640267071
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.463655390718244|0.700738596723883|0.816976769662759|0.998362517801853|0.943374251169012
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.630087584425115|0.795562863765624|0.889700033270307|0.954898881542647|1.03036634304562
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.582019521318326|0.783766280886277|0.859677346480809|0.991285370238273|0.982227084220427
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.663288317443101|0.788555217478393|0.871597748433346|0.899531128004371|0.98454125896423
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.619712245312302|0.777659836841811|0.9168798006238|0.987702499969341|0.960957310982996
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.645581698024438|0.861244608207397|0.906879363083277|0.965746086324377|1.03038750555118
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.63095442240582|0.810808354841877|0.921618028776746|1.04718981894716|1.02974847827967
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.662036198293746|0.801293516209137|0.936072020628696|0.906518389970073|0.931822051618053
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.599234733144173|0.803151515481738|0.872404215642338|0.904742120870753|0.904317123969689
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.715695049876077|0.832508797383889|0.864479896079388|0.892728465393725|0.900755169371856
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.656787314964116|0.829148180581451|0.859115834644728|0.89490640359069|0.857713423402172
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.701135123753374|0.803404733191682|0.832870733714898|0.841542083803909|0.82605616278402
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.6650013080403|0.80770531447203|0.829374118667968|0.854067367265813|0.825730747880018
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.488957011364629|0.577688477330305|0.76643503260084|0.947036539942978|1.01412200100066
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.445830189728154|0.577535995933829|0.725290469118546|0.955588204928643|0.925002978152275
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.513923904095493|0.54435712080675|0.728917987240173|0.913581755505248|0.970184194278658
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.459977618851616|0.538755402346162|0.769583504836386|0.901297849351718|0.990623070590656
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00110770082846791|0.00196485027906808|0.00156924284032954|0.217682993165881|0.959453534257956
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0010285793407202|0.000989018596846349|0.00163517741345263|0.22127642740109|0.928879672700779
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00124750837322196|0.00146446635117361|0.00183058293896701|0.230490731826379|0.988446987674075
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000772912796452737|0.00119326887873405|0.00183058293896701|0.252654345261502|0.972656514841282
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.545438607045558|0.904574714026659|1.10321166754041|0.993439157076927|1.00309908299458
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.63649630017962|0.852060469073627|1.10635372173569|1.00704555806698|0.935094579612744
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.572534110770567|1.00994222616162|1.07881519135137|1.11288858512831|1.0044602969497
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.662850674384084|0.952616909259833|1.14973142106556|1.02252930518327|1.00838308006108
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.62806776042709|0.792226197856412|0.98840015164902|1.04081343753509|0.979197073759675
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.628106811676975|0.790234584112324|0.973404471693539|1.04545402772964|1.05618010436447
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.605887769195355|0.771676300578035|0.993842396030488|1.02392705509233|1.01498158473579
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.640883165379303|0.785628420891094|0.970823315770628|1.02236687298583|0.998516548161031
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.844255872440164|0.958936545140374|1.00382200475612|1.07974200612479|1.05781594840123
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.845275529931053|0.954365194778532|0.957314673829361|1.02310653367778|1.03118851687738
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.836500930460662|0.914807424874539|1.02042982579895|1.02673142941599|0.987571464081531
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.810018071763038|0.946073590368892|0.998260004971414|1.02223028397525|1.03866282389772
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.792137446050231|0.874783448856769|1.02951466000365|1.09326165394641|0.99899311460267
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.866919479250906|0.939606341431476|1.03461102194444|1.01565538683688|0.98743428258973
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.856011524397001|0.94126989990027|1.0359250914195|1.06736601041628|1.11661803272633
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.839478447161379|0.965884829904333|1.06564473830015|1.06052524655561|1.05977172829018
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.671388019381673|0.851119591784229|0.95342052227606|1.01074224947472|0.970140216971828
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.716675957291711|0.829617940911625|1.01662192873376|1.01017966639509|1.00640624330003
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.718962802253561|0.881212163628093|0.986779577982293|0.999146166497533|1.02623088497743
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.701305245477132|0.894397592469468|0.977387409455156|1.02252160828638|1.00864331455366
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.767826877299286|0.919641636009522|0.938172689893962|1.01165288898507|1.02213027483229
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.74521705258602|0.895189785760658|1.00209651590565|1.01379268556589|1.01406275697901
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.66098948071406|0.830612747968958|0.906060696122532|1.0118304816284|0.988886305347755
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.674458082822113|0.897962751552893|0.925095760991754|1.00929899981993|1.01384447820531
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.731122321819916|0.880201448988888|0.966590750878761|0.967800819890509|0.965525065101369
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.720307330027416|0.8638173895855|0.911395103001968|0.96462438873467|0.999764517820157
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.771862752426822|0.920095542194836|1.01999480284633|1.0315922868544|1.01051177724857
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.758371511054631|0.933294888634964|0.935708361365926|0.977456456039555|0.961986024640204
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00172476353654627|0.720144099112072|0.953325620711481|0.983173792706203|0.98903798873046
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00133425103770561|0.761818291280019|0.95514150383109|0.971764319198408|0.997362413497414
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00169446007468413|0.731412092690163|0.905135812573533|1.00244897437209|0.988452094736304
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00114455982403192|0.750505140927925|0.912725714870326|0.960797227479666|0.9908179446519
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.350522660005817|0.891830764229868|0.94757660262442|0.98147850336179|0.934663222186105
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.231469093770851|0.822603548271202|0.912675574412756|1.00345930779627|1.00485534892474
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.269403631819739|0.896386319205111|0.916984098192152|1.03097728601084|0.9891636603046
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.217640459251198|0.855029526170466|0.898872026388805|0.971105333521441|0.976251419204439
G4	10|2|0.4|0.08|0.02	0.999566455321009|0.967197478716495|1.00301357791152|1.0005503363068|0.987193621053637
G4	10|2|0.4|0.08|0.02	0.915603892346432|1.00726054619551|1.00786927831622|1.03514189297994|1.00326839600856
G4	10|2|0.4|0.08|0.02	1.01282458538027|1.07040224577993|1.04309090237506|1.02590034351568|1.07550696265652
G4	10|2|0.4|0.08|0.02	0.983370886122705|1.05468178628154|0.997104125881875|1.14039079525727|1.10739851512577
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.286951674456498|0.821316410102483|0.87676514729214|0.958847390763689|0.9722464731358
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.193164958620985|0.812013206980833|0.884154195789203|0.9270271429184|0.987847862441576
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.231486860062288|0.793274311509256|0.88549532841096|0.980816740735557|1.03992721419323
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.184679987402457|0.713797809427162|0.848899464604402|0.982671379081079|1.0141092486965
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.590161436918416|0.908478684267475|0.980103008006925|0.990885089807401|0.983343864964293
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.460527158623675|0.750618480848301|0.948109932914953|0.992173122700714|0.956253624756546
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.449666694056088|0.780290805721009|0.935767145631883|0.970214878749364|0.97404706668042
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.577003026239648|0.78613699022897|0.860046468775186|0.956921102733056|0.965522546446922
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.826858624300239|0.968479707125406|0.932089855925087|1.06821191952045|1.1034312477805
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.907752733125342|0.947251785885749|1.01992784823438|0.976911130179526|1.04875197563849
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.846438366191305|1.09819702946705|1.03474343061203|1.08934492226373|0.970735407027178
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.928424701802036|0.971352126670477|1.04837978716943|1.05396141141585|0.958494456531388
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.87504683182691|1.03580878565073|1.02239146724114|1.04357701493935|1.02472720460825
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.936589706364445|1.08206106870229|1.04960661265396|1.1039081159556|1.03414040181707
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.87331666731431|0.996017713761843|1.01617237096428|1.05139264881762|1.02376562799085
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.918709261442057|0.999137914905437|1.07739048712845|1.03936663370882|1.02598776386064
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.871992667482425|0.913295461066162|0.893965406273893|0.962377423041909|0.872501353134853
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.874883490824272|0.869343779999659|1.00165788098307|1.01369884258505|0.952284355279707
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.786497294822768|0.837956166069161|0.853427651270508|0.861265448522905|0.876066288870065
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.848027502270716|0.886697467732506|0.895614128445985|0.920929513767901|0.890079850475356
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.598124760748453|0.734606165255664|0.921058900650436|1.06021499369937|1.10043389756994
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.626593435841155|0.703015924911569|0.904977910818524|1.0579083212715|1.02152072801473
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.655706765844198|0.752025387657099|0.942829078270214|1.04768413187477|1.0553205779386
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.672652019510885|0.774780250686323|0.996801356694903|1.08035898684442|1.09517516979675
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000861132585061307|0.00147436336533224|0.0454247438619839|0.993603481063238|1.00192123898713
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000874180048471327|0.0013830311214621|0.0404993264247015|1.05609430706553|1.08177171505645
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000940660029787568|0.00179952353524578|0.0511637259680107|1.03057485915661|1.01760329367338
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00136327540548923|0.00185405455146535|0.0471897781610096|1.06727423307238|0.964006121106571
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.728221248004907|1.03059723858179|1.0402015654077|1.08897593342487|1.01624650640869
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.722018163189919|1.00117091938081|1.07981070136677|1.08206890302975|1.02432445618461
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.782480238807689|1.05772805216631|1.06902787349238|1.06052061947492|1.05201336545745
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.747069333760375|1.07110790429699|1.05600788828291|1.00437418242734|1.06230555940413
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.416773227945626|0.769417649596032|0.893072424582811|0.932461740817568|0.917092530752899
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.440793334115714|0.813531732907393|0.916653584650299|1.0107648483426|0.955091850996088
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.455774504872241|0.911349666021395|0.911468026356978|0.984234714774952|1.02686312405876
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.425904093865976|0.888020220928911|0.90564345194804|0.95882461957275|1.07677380872658
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.900909708237718|0.98316395822601|0.940939212288671|0.972837540392451|1.02801714044865
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.844061724347867|0.956358591298647|0.923236781716855|0.987390530604599|0.987010022010959
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.91588841538973|0.948621743254076|0.937125356383675|0.953837430036541|1.01093365686711
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.860582562278092|0.938363074549492|0.952870282818601|0.965431682994472|1.00817037910156
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.750280319913648|0.903562195350799|1.00590106374234|1.00202388651347|1.03392219901085
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.772904424479567|1.00603133689723|0.85750132987179|1.00432537891653|1.01536757966436
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.795069885567577|0.912951755850283|0.952525633941628|0.921623485399624|0.942763377542437
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.816314748209305|0.928434904440398|0.871342616418844|0.931706484989948|0.960060183086045
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.886248519310167|0.946695166009769|1.03865319245764|0.968914138883367|1.08704731142871
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.858686741069448|0.997671969494093|0.982451874499933|1.09919184318571|1.01456785214953
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.881844970742068|0.971890557705708|0.954347552324263|1.04001410425394|1.03584327487344
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.896271607633088|1.00085129247018|1.0791366181693|1.0149085322341|1.06274881834896
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.932847967694481|0.923584268673367|0.973582148460562|0.9357379808398|1.01327905588555
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.876417688446145|0.969889716315527|0.973706099362958|0.996715301086528|0.96857844624282
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.947769511027194|1.01581740289219|0.998353844947872|1.0301999584201|1.01733745496931
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.893872417871177|1.01189116972438|0.973549048944995|0.97825916547096|0.997420001295112
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.925744195933843|0.988304745708371|0.95448050907114|0.984178648842672|1.03169149062219
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.91797988527778|1.00316427023147|0.983405005680353|0.977871017654398|1.0163580225402
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.917538294338754|0.996421123468541|1.03993623158156|1.03034217946203|0.967307889542447
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.918063700043724|0.997083278603572|1.00507952159291|0.942038034334903|1.01163629689741
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.725570128900243|1.00062322676097|1.10500752992106|1.02555935925933|1.06654049120156
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.698480068219496|1.00318675440099|1.0486805424368|1.04541787089496|1.06467610746336
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.676189167840093|0.898691486073428|1.04368581928083|1.0231960710238|1.03201566095408
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.668798296527802|0.940371604217467|0.982244049867775|1.03819074767318|0.991070508637566
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.381112290730911|0.97143323805635|1.02182441812985|1.09608819926501|1.03539403838301
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.478334013883218|0.98017476521029|1.02168068599428|1.06032503062474|1.04188811759902
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.363574548129366|0.928788969224977|0.943487772444987|1.03302146832338|1.04555326250836
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.453171792659813|0.927867513770198|1.01322606320867|1.0683354542696|0.998076064559076
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.721169239613239|0.922437275027323|0.980250866468585|1.05954151529229|0.955197641734876
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.748869496629379|0.878794664492|1.008512615181|1.03061800850927|1.01351256504781
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.671660594844415|0.871925879942682|1.03301418126927|1.0221098653104|0.983658504517669
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.730629111794203|0.849225197757226|0.974458403995586|1.01407475580956|1.06345706092737
P5	10|2|0.4|0.08|0.02	0.668451562192965|0.998743789125004|1.04939224658226|1.07351991690762|1.07390590348932
P5	10|2|0.4|0.08|0.02	0.703976363585324|1.0294613030907|1.07196895264296|1.09006821435589|0.991073183055891
P5	10|2|0.4|0.08|0.02	0.68280043162199|1.03834904588823|1.05154617219446|1.04505764425261|1.04470979100409
P5	10|2|0.4|0.08|0.02	0.707675488414357|1.04794695592912|1.05403083825534|1.04901891185825|1.05205730349841
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.315911308963274|0.840167793853266|0.934693947436007|1.0023936306823|1.05584110949405
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.382405615957538|0.852632480095882|0.956329081414262|1.00606454926804|1.01937162914134
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.290555604791272|0.858272382412075|0.994162960954918|1.0164267728768|1.00846796405677
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.349603710403623|0.826200815691017|0.97300434606569|1.00220518087175|1.01453612134924
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.444132575970989|0.815158173657244|1.03000595850897|1.00305096147115|1.00504509857149
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.398526933655673|0.9003938762235|1.02372306079557|1.00111828750062|1.0326352146173
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.330243379860891|0.841114908046561|0.935296830153083|0.97665439919487|1.00791979563175
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.391273321492505|0.835349956079061|1.01773844861776|1.00786368904326|1.01323589489132
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.617887843900234|0.888421223607759|0.996393053051957|0.997445299934499|0.974811398870424
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.534004699800673|0.86973501386812|1.01639280587987|1.00130118448395|1.00759347960036
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.546615379331662|0.871449668578494|0.958216849263317|0.946574166294605|0.970745612528763
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.553635333310437|0.931043720163478|0.994065322663736|0.961046811141258|0.926977367173816
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.372821559820335|0.990386280114332|1.03009554920376|1.03280032666394|0.993260922825643
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.407036341363822|0.939073907717436|0.972713760718661|0.973863617803185|1.03527643936301
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.436293270674362|0.955886114460655|0.933688570298313|0.956718601802558|1.02929751731304
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.405249754146152|0.908624981928352|0.936637227753603|1.02227539126111|0.991447940149879
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.505897333917106|0.770279709762268|0.730393746052011|0.774891962981655|0.862023442278319
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.509613874192438|0.791489390146489|0.76844149289947|0.754704999615646|0.9011072749939
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.554728781768889|0.772089477967523|0.807937915964205|0.804090117048312|0.898853815262381
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.504221428179136|0.728352386484107|0.823229255254526|0.786748393560595|0.87841654420392
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.391390393846672|0.566389692052887|0.755733655222749|0.921139432389187|1.03093507003902
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.341457766050024|0.529138477949639|0.77953850040704|0.90965808606799|1.0081688796564
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.404219672875965|0.581347966833258|0.771545604270786|0.950349273057701|1.02625937074057
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.292885336210813|0.546370967741935|0.685391583371195|0.928725579282144|0.995797364834166
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00101361184830066|0.00139714065576577|0.0294906258025854|0.983915760636932|1.05584110949405
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00113688896498587|0.00113688896498587|0.0250047085009845|0.928276688639671|0.999065148531804
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00101483501111279|0.00150139974246824|0.0163972314466786|0.959276269716732|1.0341307781734
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000569975828159239|0.00133457754886066|0.0176344960492682|0.962209559954332|1.03212196092538
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.332638458504704|0.878915926974973|0.869614506664481|0.994377830932003|0.990034436425782
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.219744347526194|0.869484751168226|0.950042426632657|0.957213125109908|0.993257836122223
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.276058442025237|0.773660762032672|0.882114797586715|0.966828732885299|0.985035320850786
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.322928483386313|0.680292385459276|0.889065001236098|0.97245341838157|0.960039835677829
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.32317186108114|0.897762986526176|1.11839501853643|1.02868516291773|1.04035091329772
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.322613269203066|0.823758382553118|1.00617097027409|1.09658053571901|1.0054947801059
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.280940656465609|0.896144852912575|1.04643205481544|1.03631839864229|0.980310065681137
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.343345660852515|0.870321893760508|0.986775890311492|1.05184905584265|0.989282693978341
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.590674050092293|0.983245623903632|1.06419108016628|1.03839631328725|1.0323295707863
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.668891694479514|0.98681789077919|1.12408071767564|1.10700272642297|1.02154610265962
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.588022705719635|0.946558953080462|0.992046476619032|1.04352291902732|1.04421854662743
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.673660984802167|0.989144405224815|1.05953865760177|1.0487292568469|1.05466926440099
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.632087403268333|0.970010503826394|1.11956212620312|1.09452443390092|1.10076099150405
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.624890495823479|0.934603319780777|1.08527535030618|1.08775625406398|1.00331406440918
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.560523739965122|0.90414028476795|1.00236467123991|1.00176023023212|0.965531887666545
