#Treatment	Dose	Effect
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.776348898964482|0.90234470123033|1.06475758665074|1.15634240523209|1.10542458573466
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.177151338752508|0.867006041490312|0.840028062200679|0.966823985064415|0.915865579739555
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.842458402905262|1.05812062004348|1.0592460709157|1.13692063111349|1.06473802517197
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0511126896123344|0.907882153608669|0.816972783153907|1.04416010922408|0.936381275695489
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.458949845954487|1.14590688510717|1.10013619474526|1.20762426117656|1.1632948550121
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.299383817948616|1.05874224813889|0.902204239226731|1.11083343250426|1.08497626509051
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.00219509990055|1.14788174667752|1.12843323388482|1.17673989693518|1.11840882379532
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.457361902178826|0.874864840430341|0.831469125757165|0.904460717837447|0.88922158936805
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00189774783832697|0.793918409410818|0.998667806153227|1.01539563643676|0.986967122461291
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00135732957973055|0.662879549567665|0.877180524834104|0.811243213352101|0.839923084657149
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.591058764685217|1.00866971138674|1.00314396127211|1.15037423857188|1.10166665674255
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0422112527613864|1.01998320838866|0.792177014546775|0.886799530787598|0.859176734686586
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00317729049016084|0.83692614539003|0.96408154272528|1.1196006354581|1.0255922631817
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00213365492769925|0.667451325996962|0.757789579878706|0.952033349954196|0.898083189350279
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.357715027229146|0.807261925627992|1.0066512301547|1.07520533328413|1.02230914228959
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0798024618469079|0.720442308342789|0.788135410804943|1.07764073517157|0.836591298358256
