#Treatment	Dose	Effect
5Z	10|2|0.4|0.08|0.02	0.122597769429225|0.492930744525005|0.610424403100871|0.741087163223147|0.903885999931863
5Z	10|2|0.4|0.08|0.02	0.117815762658845|0.455219789579313|0.639104055104575|0.657191438225702|0.89474319942269
5Z	10|2|0.4|0.08|0.02	0.149125938637202|0.477498207476697|0.539575014475188|0.531210905741775|0.765981957765451
5Z	10|2|0.4|0.08|0.02	0.131857714150284|0.44029772387041|0.525294828832775|0.698277077602009|0.917951933375134
AK	10|2|0.4|0.08|0.02	1.07974300393148|1.02271910190544|0.978278265508483|1.05770814246118|0.958145360501931
AK	10|2|0.4|0.08|0.02	1.01956463752653|1.01239750890092|1.1760121539657|1.0746633884978|1.02937594952857
AK	10|2|0.4|0.08|0.02	1.00611507105953|1.08615839468407|1.03463840873498|1.05092574974752|0.832176573042753
AK	10|2|0.4|0.08|0.02	1.03641819006777|0.986244749205977|1.02685186540404|1.03119593694656|1.05009440451971
5Z-AK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0329864797904721|0.438785819546066|0.539933203343694|0.637103676390149|0.81262830041764
5Z-AK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0362297856457975|0.462441359871812|0.605030985154154|0.637991724421964|0.929812029833266
5Z-AK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0228406650346184|0.446624513764775|0.538984425453945|0.650183980896024|0.715461904690386
5Z-AK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.045705360227085|0.432747097607497|0.547791478305273|0.552201012270399|0.699289608458616
BI	10|2|0.4|0.08|0.02	0.980949682494708|1.17625960432674|1.01507025117085|1.18631310521842|0.978496308271805
BI	10|2|0.4|0.08|0.02	1.2021267021117|1.08847147452458|1.044804080068|0.938108968482808|1.03603060051001
BI	10|2|0.4|0.08|0.02	1.01328745258183|1.00853354338979|1.07781071426104|1.04034604036677|1.07431437988433
BI	10|2|0.4|0.08|0.02	1.11202780484097|1.19129647671759|1.03414108331088|1.18829764446563|1.00336504909379
5Z-BI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.630665748704672|1.07133922251205|1.00452193250394|1.0061122046926|1.01666230311493
5Z-BI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.667823815942155|1.0804800553363|1.10115359378889|1.04076203774634|1.10039078030002
5Z-BI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.623080153381202|1.0103883408257|1.10814476211457|1.13312083932837|1.12144514281387
5Z-BI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.663738563531347|1.20101336233899|1.12677355619962|1.07497642142656|1.11695660854061
AK-BI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.179626686162453|0.47646308148738|0.541778315942701|0.671442699034893|0.849437483476995
AK-BI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.213988008786159|0.473734541810954|0.555682118600089|0.640945719684978|0.802621486923571
AK-BI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.152395476610317|0.508534119457248|0.583982952185783|0.665137083761685|0.91137723735541
AK-BI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.18060879215147|0.460808409528802|0.550418365888032|0.601316712168354|0.83467568984416
CT	10|2|0.4|0.08|0.02	0.927672147598002|1.11264661155796|1.05388739365145|0.941572177640402|1.00930075539602
CT	10|2|0.4|0.08|0.02	0.91530830625904|1.06853074080842|1.00052961344413|1.09106563799837|0.979307909823245
CT	10|2|0.4|0.08|0.02	0.847427016551215|0.843202961638501|0.906419783457185|0.938664202634634|0.991380887951543
CT	10|2|0.4|0.08|0.02	0.980736749577744|0.960456485934317|0.922511992655905|0.915407900302704|0.837790891281587
5Z-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.175374302712607|0.474236608023009|0.538647987289364|0.651106961856495|0.82779175896181
5Z-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.186797638790634|0.442054112980853|0.478504412770942|0.572129379428717|0.701984297261878
5Z-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.189722348257541|0.40220716303441|0.542669379271987|0.590173148134596|0.815608213925033
5Z-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.162276246651933|0.396938073562344|0.566368572808571|0.639960189101767|0.715694568446936
AK-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.640115317541523|0.969748450742292|1.01808915230024|0.973596658880159|0.9189109184862
AK-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.673706699614536|1.15323976653346|0.934290880776334|1.05189932881587|1.01255493992806
AK-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.623077962843368|0.940588438490305|1.06136401183485|0.900986738356638|0.970914497694607
AK-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.604190258774762|0.990523106498656|0.909229082498536|0.906597780214169|0.936527341813977
BI-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.851960866014434|1.03932398873315|1.08293804896748|0.98973649560826|1.04815080251338
BI-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.71538525642094|1.06579109651828|1.034790579843|0.940482341372356|1.03192386539776
BI-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.81139832645813|1.06260926044927|1.02220103231691|1.08654464045107|1.02966356418814
BI-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.740200244605211|1.09678489251881|0.967517257104952|1.03637984287225|1.11814984487607
PD	10|2|0.4|0.08|0.02	0.384328707968492|0.404407510480605|0.432605751484416|0.598317285159722|0.621499057796051
PD	10|2|0.4|0.08|0.02	0.344959774517504|0.407213112634583|0.436704257856817|0.570881857644781|0.739592929106829
PD	10|2|0.4|0.08|0.02	0.372603418721043|0.449899834089454|0.490916225500657|0.539106010643058|0.682739107387494
PD	10|2|0.4|0.08|0.02	0.293558402577465|0.446182336378469|0.469933016198652|0.577809292367427|0.702221549095065
5Z-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.113906740080485|0.39463300162211|0.415860779200433|0.462154567203345|0.676651729326253
5Z-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0931228397700977|0.439138225339517|0.398706228316106|0.48804305609499|0.61304672787386
5Z-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.1092040495367|0.361435447743411|0.421198112757947|0.493542391459753|0.662795051776608
5Z-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.129655980011029|0.361653311183884|0.462088357241577|0.512550976640954|0.588612550295818
AK-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.258051831875719|0.386409287663961|0.403107684342632|0.515238597675463|0.661696905750396
AK-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.300558033154313|0.398258071492468|0.445351744386082|0.549552885355808|0.656886614085504
AK-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.249633403426817|0.446122605640502|0.504554982924965|0.528975071433024|0.591947669364336
AK-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.264041386866821|0.359674705000476|0.460373124780616|0.547542736795142|0.596277937611332
BI-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.393349431687097|0.464506206069182|0.456729778365658|0.557491117707676|0.678087269483366
BI-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.42647307627236|0.409160681052648|0.44796899272498|0.569168063737176|0.66500761339342
BI-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.396578666511726|0.464895246890739|0.439953884779225|0.569149895873789|0.672242490221922
BI-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.448467463999242|0.440100670627846|0.444846746399924|0.585700000305804|0.725721467736165
CT-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.445487558675175|0.441112312567582|0.413698270527717|0.548968379471345|0.64337368977005
CT-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.453963035420742|0.455238107143527|0.482102118244151|0.516954078666925|0.627335287609928
CT-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.42067943390195|0.504567337963636|0.506672607919302|0.561500037132829|0.655914290972848
CT-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.544735372087091|0.519562542985286|0.527157013745605|0.524431786993177|0.658704096558271
PI	10|2|0.4|0.08|0.02	0.463324643112858|0.929458477075975|1.03323409809557|1.07733154275965|1.07971592913987
PI	10|2|0.4|0.08|0.02	0.623051123847632|0.879715243971374|0.969856011839712|0.873480210620797|1.12521111754408
PI	10|2|0.4|0.08|0.02	0.489104960978089|0.987826983898247|1.06210892763692|1.35881197430394|1.24398364796092
PI	10|2|0.4|0.08|0.02	0.698632526602401|0.933021865922381|1.1587194442127|1.13922744958248|1.23832566041457
5Z-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0564355818447537|0.282842835077609|0.500384410259252|0.741558558496159|0.943945365259009
5Z-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0797495445950532|0.285682622578389|0.515372947214584|0.587725191685656|0.917916288605526
5Z-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0631862378459237|0.306761406133134|0.519311892296185|0.684083769633508|1.0066866118175
5Z-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0728047868362005|0.317561705310396|0.542722513089005|0.729050112191473|0.955497382198953
AK-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.175125235170116|0.925493573905751|1.07595711403767|1.09066044079758|1.09832188649878
AK-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.23348520222741|0.834100233470091|1.12668585805925|1.21664362188423|1.01359264380322
AK-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.131554224543494|0.80228351756732|1.16028896719783|0.988031689925382|1.1312626657116
AK-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.226767980361173|0.795286105601889|0.99710240913983|1.10615261125129|1.095368533963
BI-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.196291356875801|0.486389954747869|0.860517925545336|0.991942433784762|1.10417820361165
BI-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0923130359559472|0.520691135366457|0.913011707882915|1.09074346531052|1.08198794805671
BI-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.233716387112859|0.497980848404526|0.843523132489806|0.958485193435051|1.00239148905459
BI-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0941242852597013|0.629450416788319|1.02341297309001|0.980543317444748|1.1126427430281
CT-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.350529861420859|0.705784640940062|0.905609302182506|1.03715643600904|0.950397588323054
CT-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.129160065828937|0.693418644354553|0.900712121445161|1.10763646430933|1.02813725640986
CT-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.320176632304507|0.676266868904947|0.971122942322336|1.05153712305853|1.03748237805307
CT-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.204497151437125|0.643814964205659|0.931735406275707|1.01342173103328|0.916665392483953
PD-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.147195779762612|0.222225000156259|0.332343694332806|0.531854916839072|0.611209380527655
PD-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0733166240601034|0.218212274440437|0.360995305985962|0.454438062140995|0.631935546374484
PD-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.169868162312439|0.225819263220094|0.35705636763438|0.514938698542779|0.725310704910252
PD-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0759576233697881|0.267291789770067|0.340459607554432|0.5256458690535|0.634499949951404
PK	10|2|0.4|0.08|0.02	0.000315177510029154|0.000808498830074786|0.00245290323022689|0.414718789718362|0.933939479066389
PK	10|2|0.4|0.08|0.02	0.000178143810016478|0.00067146513006211|0.00154848081014323|0.339829872661434|1.00745805912319
PK	10|2|0.4|0.08|0.02	0.000439897155078916|0.000955638647240404|0.00229049897989367|0.39566473769236|1.27260730077589
PK	10|2|0.4|0.08|0.02	0.000379221685412859|0.00080394997307526|0.0011680027910716|0.361352759596205|1.24125325182595
5Z-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000678778475796006|0.000706483719706047|0.00203633542738802|0.686993080615333|0.875998254569634
5Z-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000374020792785554|0.000318610304965472|0.00247961932994868|0.631541034929386|0.898273270673307
5Z-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000403889304412865|0.0012415856394914|0.00288706058339566|0.596095736724009|0.977501869857891
5Z-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00037397157816006|0.000732984293193717|0.00513089005235602|0.637860882572925|0.909783096484667
AK-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000710232638967594|0.00110312729031137|0.00340004986739806|0.449290145144351|1.05780840341214
AK-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000589341977015663|0.000710232638967594|0.00406494850813367|0.388587921511738|0.976600101245929
AK-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00165576620581174|0.00171335807383997|0.00237566455616467|0.318281458658037|0.958933398604117
AK-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000907071921444692|0.00185733774391056|0.00205890928200938|0.396865562582563|0.837256179427465
BI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000711655370816087|0.0012218988442314|0.00498158759571261|0.522355042179008|1.05848665814023
BI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00111447916561765|0.00124875376388483|0.00667344753387916|0.511223677982658|1.07629146987046
BI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00058296617675086|0.000732444683610055|0.00862490984577555|0.708453383259155|0.932461873638344
BI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000493279072635343|0.00058296617675086|0.00324368359884453|0.57271195118032|1.07365927121754
CT-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000518798117694009|0.000438983022664161|0.00347195663379837|0.544046292755117|1.03674487437437
CT-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000598613212723856|0.000758243402783551|0.00647832521325596|0.661560717670729|1.0212341409069
CT-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000543107502169118|0.00051661445328282|0.00149685726207586|0.654669731029321|0.999834418444461
CT-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000781544942145805|0.00051661445328282|0.00385473861295643|0.807031255174424|1.10841617930495
PD-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000491752606288813|0.000688453648804339|0.00217776154213617|0.457709275859162|0.685151881304971
PD-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000238851265911709|0.000997555287043021|0.00268356422289038|0.467516227836008|0.76200578863068
PD-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000255129444623483|0.000550542485766463|0.00183961757439037|0.349419916210119|0.685170265334622
PD-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00073853260285745|0.000631109678805457|0.00256472231174133|0.402661402943388|0.707420238478891
PI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000251504892762947|0.000516246885144996|0.00446090257163753|0.642568526810091|0.975269788636612
PI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000516246885144996|0.00091335987371807|0.00287245061734523|0.627160542853455|0.916827993818275
PI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000761667359091539|0.00126021326686055|0.00461154964686332|0.708696856391082|1.03228084752804
PI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000872455338595762|0.00150948622074505|0.00297742694917601|0.703282093892813|0.975128098601302
JN	10|2|0.4|0.08|0.02	0.640597533800783|1.03844369367898|1.12713276568494|1.0646086689451|1.05608740826902
JN	10|2|0.4|0.08|0.02	0.826261688960916|1.04505681929569|1.06633383214946|1.02276039182116|1.1013990812199
JN	10|2|0.4|0.08|0.02	0.797374152328066|1.08738719211145|1.02626879844761|1.13504605211097|1.06335820869846
JN	10|2|0.4|0.08|0.02	0.866488444825201|1.12444907775358|1.09121311272359|1.03127827723474|1.07783615288544
5Z-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.194192779763389|0.453938436816003|0.553930124954977|0.580860554678192|0.870750561050619
5Z-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.227703432798604|0.458426841769872|0.513963926523148|0.613540021610839|0.798160308092982
5Z-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.14798512459149|0.497517450763326|0.478770723817226|0.576640835780528|0.825651462019317
5Z-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.223847056405905|0.454588241533148|0.443186413263243|0.592815522395975|0.7633391447303
AK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.458588035461921|1.0154516493956|0.993457470199431|0.897934520992155|0.955471186349644
AK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.270778154865608|0.990248307300846|1.04935598545806|1.0164587088826|0.917740024236565
AK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.433980948964301|1.02905488477076|0.917319700893508|1.15940014275197|1.09457131432714
AK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.257775685078682|1.01455546960541|1.013195215193|1.23533522423645|0.945989678509101
BI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.755383361878315|0.897134970651324|0.928635328156438|0.972147857463543|0.927478009278505
BI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.677643459319244|0.970618068142137|0.935818686709124|0.975380368812252|0.88380584978134
BI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.773477808759927|1.05184027340826|0.976335084082314|1.06160296192287|0.996893690018081
BI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.61037335329143|1.00616625712829|0.956200366928727|1.04160071001371|1.0373618221919
CT-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.71218422457639|1.12358445499761|1.11220389468064|1.15487397083205|1.01073425689156
CT-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.426742911737432|1.19752999690898|1.05889791215893|1.06659735296597|1.03144406665355
CT-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.760420023633043|1.00437748415512|0.970807820388871|0.964268449887206|0.949766355140187
CT-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.325128907508862|1.14226823504136|0.962361692985283|0.983873133526695|1.0136292834891
PD-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.375430619396984|0.411832643349516|0.457897750023992|0.552926888189529|0.628815180305843
PD-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.25041945059418|0.43522259837647|0.429795387532638|0.494339485275381|0.607715243512994
PD-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.351641046946406|0.467899182938651|0.478063980058164|0.525744356737294|0.674006370308821
PD-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.263564603240548|0.4353967594516|0.438152610441767|0.527641600886304|0.688796565572635
PI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.237628161982369|0.594919917139889|0.971698174855746|1.00804422691124|0.993641728038476
PI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0752406406628809|0.620287657894909|0.846610773121435|0.931496644426873|1.10163433074777
PI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.205333581054812|0.705263049244966|0.895361759372989|1.07402399457765|1.03400321349807
PI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0736971398490963|0.617005391382733|0.942071020371651|1.05127490547017|0.977908060925721
PK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00139916327265675|0.00159310669658937|0.00505638212395755|0.349139722383842|0.960601778738259
PK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000567977170088383|0.0013714570692378|0.00699581636328374|0.371083035491647|0.923129138614136
PK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000994345488654518|0.00128602016532651|0.00245271887201448|0.3759421423505|0.98453461316646
PK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000888281969864703|0.000649639052587618|0.00348683818021518|0.369180593027649|0.990964713993093
PD-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.406975974921502|0.378599817814486|0.426863712004397|0.479524485631263|0.625700370986703
PD-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.404492552276556|0.432543014610464|0.436430995964438|0.475351521350819|0.579858831671781
PD-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.384345412993797|0.449722494286647|0.415197518772445|0.47445315050604|0.602493470453803
PD-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.4054236043095|0.451844596800522|0.459333170094678|0.477105778648384|0.619960006529546
PI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.539257416017288|0.851155785475738|1.04909086940388|1.00700674481042|1.0449435749678
PI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.656385742038286|0.851985244362954|1.11743391613734|1.16504049069042|1.17887935738764
PI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.580090868900571|0.804354889396675|1.08054095225921|1.02316464528638|1.10595867755389
PI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.589550609077303|0.903042989618787|1.11264867398518|1.05128819716314|1.05838300229569
PK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00150064464312134|0.00175427472364889|0.0075032232156067|0.525901971973876|0.948999217973918
PK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00298015344619872|0.00166973136347304|0.00331832688690212|0.49679792023334|0.999048887198022
PK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00110763957826101|0.0018599985370798|0.00319752557497988|0.564937982633047|1.00734594927847
PK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00211078485668607|0.00190179625701418|0.00470224349261748|0.473150189657154|0.95409565408207
JN-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.69987022552699|1.22542176703728|1.09527316941999|1.11966141723078|0.972630446728163
JN-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.764991289911496|1.12885085288719|1.1585937591339|1.09281797668736|1.16380812084225
JN-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.763395925716406|1.23457240703906|1.20182241768402|1.16517941324963|1.01933733583946
JN-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.781303795081419|1.23413444284263|1.32384410907742|1.09476450300188|1.12583562960395
D1-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.911927248846567|1.09689950523428|1.06079106861605|1.09712212198285|1.02808866825096
D1-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.00809768422927|1.15135156193476|1.08661461145029|0.920698348740267|1.07666364278917
D1-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.991969611538119|1.25850965961362|1.18092411787399|1.12468172240852|1.08885657476927
D1-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.18987446953735|1.1548565154168|1.12707956197881|1.04139834406624|1.07107457637178
60-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.00556908953737|1.31064231701769|1.00570730892609|1.08244210623312|1.10439595247557
60-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.14157696804253|1.24238497555245|1.07813426861786|1.11460115067641|1.01142037699338
60-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.12704279491874|1.23658323003264|1.22229930286247|1.03810942670958|1.12162945946253
60-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.18194948311744|1.12303965609398|1.06399335842877|1.05762472848029|1.12727024598833
RU	10|2|0.4|0.08|0.02	0.954591024055612|1.0654697383755|1.08258906988697|1.06292524796059|1.00175569838628
RU	10|2|0.4|0.08|0.02	0.655155392029638|0.986264840740345|1.05803982636397|1.02365867187778|0.965746070034554
RU	10|2|0.4|0.08|0.02	1.1066560561541|1.04960414626183|0.932521221025139|1.01893568396996|0.942295135488084
RU	10|2|0.4|0.08|0.02	0.683561867450212|0.965393405158341|1.05072641201436|0.962108227228208|0.951885406464251
5Z-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.135551044463362|0.517080304717002|0.59439460415166|0.741099687861524|0.931547813939275
5Z-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.118547137275446|0.542160522122542|0.569860083382446|0.75365071049702|0.919062274900137
5Z-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.165183255833773|0.543892448719792|0.597412420170126|0.748683040113346|0.877817015814171
5Z-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.158493259402481|0.486793116121507|0.585779496439281|0.674262156245506|0.835077739249932
AK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.69329782512206|1.07818147232262|0.921712848477163|1.05791220172046|0.947202671570182
AK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.424175173842284|1.06224504892947|1.01280831906664|0.967725572252869|1.01058905586203
AK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.623454790541176|1.03539221935443|0.955934753759182|0.968014294820218|1.0727384821158
AK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.453003688648784|0.98360484435574|0.984858775953772|1.00233022288634|0.963771826246878
BI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.31364502589644|1.20311458735225|1.12461856827189|0.990097389311728|1.17615423286918
BI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.848023569850233|1.27520372253984|1.13256871616803|0.957852524756527|1.00887376801936
BI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.33450123785714|1.19831870411261|1.17106759855715|1.05503141784826|1.0008211828683
BI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.04410664428183|1.20994908666217|1.13946118238167|0.99434904529888|0.973302432526141
CT-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.32167563626649|1.1694948269433|0.952243142012789|1.05693979886577|0.906829325304289
CT-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.807720348840445|1.26183625425059|1.13743801514907|1.04598705483607|0.977755021399035
