#Treatment	Dose	Effect
5Z	10|2|0.4|0.08|0.02	0.0826537349452451|0.345076611342577|0.443102702456572|0.635676069485235|0.794681601894224
5Z	10|2|0.4|0.08|0.02	0.121485326594267|0.309140996744303|0.419370261594153|0.672995924686383|0.863675067732168
5Z	10|2|0.4|0.08|0.02	0.0812638015967386|0.35312674415783|0.409250406464607|0.627435754325511|0.842049066951394
5Z	10|2|0.4|0.08|0.02	0.111839646679123|0.344021936955519|0.482302409667791|0.598451794510908|0.902890145356597
AK	10|2|0.4|0.08|0.02	0.954658804403235|0.977216887333581|1.00447763250348|0.918305020918581|0.981148019049456
AK	10|2|0.4|0.08|0.02	1.04735268589064|1.00203445251184|0.956256974773707|0.984032073626056|1.06166274012739
AK	10|2|0.4|0.08|0.02	0.906060026066588|0.923650416062851|0.913442521349994|0.976057018383325|1.08212798147996
AK	10|2|0.4|0.08|0.02	0.934350477127936|0.914353940520785|0.995543160254833|1.02964846562583|1.01564906716248
5Z-AK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0411898182249621|0.151767573152465|0.471300109252878|0.604776476520518|0.892670170009343
5Z-AK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0717410756217774|0.173321534681609|0.500882427094714|0.658107700597678|0.985253333201505
5Z-AK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.042570404363048|0.171378888687413|0.417539601727737|0.563067524026056|0.782205608171881
5Z-AK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0655015133974028|0.183337285369562|0.442814035772902|0.616592042923763|0.762436128120365
BI	10|2|0.4|0.08|0.02	0.839289938445897|0.979591015013564|1.0853855561763|1.00064926240771|0.929099538470056
BI	10|2|0.4|0.08|0.02	0.938924036298298|0.960566116555185|0.975786035321888|0.983697977220452|1.07483630031155
BI	10|2|0.4|0.08|0.02	0.87736006937577|1.00874804119947|0.969435104748285|1.04394305912662|0.903365840547298
BI	10|2|0.4|0.08|0.02	0.943814754522357|0.94115737852901|0.874378128375603|1.00471126392714|0.93681632156278
5Z-BI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.203037009654484|0.675324176536388|0.861366222269164|0.834231890041623|0.991526522225476
5Z-BI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.306485451062665|0.66280359294661|0.773434086904756|0.918688219225433|0.908433630825216
5Z-BI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.240886932387164|0.756596839210463|0.905862558013044|0.792545863981334|0.949192519430875
5Z-BI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.309186012820057|0.745555933978233|0.829735211439435|0.984206218896621|1.01080199061625
AK-BI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.128909634094477|0.385762815094062|0.475608923705364|0.644548170472385|0.951553877737466
AK-BI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.162365653500228|0.384670716532167|0.441921883449981|0.756551278752907|1.02266629563318
AK-BI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.139772874476445|0.333757934280409|0.42875340040589|0.696748564273069|0.955114642255711
AK-BI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.136836650978022|0.363659916231271|0.454294226866445|0.715920376527484|0.900967226564187
CT	10|2|0.4|0.08|0.02	0.820909318580243|0.979204516995651|0.910684607153428|0.926220886551465|1.02122350476971
CT	10|2|0.4|0.08|0.02	0.578120802313139|0.936966964915875|0.890685973180338|0.879010996516631|0.965161760353346
CT	10|2|0.4|0.08|0.02	0.912771481957825|0.921740396515324|0.871654250285132|0.942221359411779|0.909141207017884
CT	10|2|0.4|0.08|0.02	0.681831638719697|0.901434152733626|0.853308743235701|0.97250600596957|1.01350675823242
5Z-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.241525793459442|0.307620241654382|0.424360157796362|0.672113304768334|0.965919476094035
5Z-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.214283418063918|0.293512254935729|0.428125961542877|0.64204198411933|0.911416355528613
5Z-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.219907217528413|0.263053801073652|0.426653542230607|0.645904537956051|0.869038179349064
5Z-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.199600798403194|0.272696615900619|0.408771498099691|0.59745349483681|0.897091661426006
AK-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.425265593253017|0.643553832996347|0.811615410093779|0.976354908716995|0.985095138988447
AK-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.175022122471982|0.701749529125038|0.87447783550768|0.939080397265218|0.919227023526446
AK-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.36578187549691|0.651853504991189|0.838296625890952|0.911981179008643|1.0042449518549
AK-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.122671204534148|0.605563537118919|0.792192636194143|0.891783949153567|0.910214386341763
BI-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.769652770437925|0.94848681594669|0.854389064206516|0.898257057583033|0.904699351240897
BI-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.524281910744035|0.877259206691933|0.9326226678142|0.898820758278096|0.903753139359898
BI-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.80488064629007|0.961422406142393|0.873262436164656|0.894906865057027|0.898416224193278
BI-CT	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.656473296921197|0.951705741250691|0.934747219644297|0.888334423668903|0.9417659379168
PD	10|2|0.4|0.08|0.02	0.220550464000922|0.226349875418273|0.326706577627138|0.416693471341402|0.535888658982126
PD	10|2|0.4|0.08|0.02	0.108402905466713|0.235893939903119|0.351190847683836|0.424509234410481|0.540939139785979
PD	10|2|0.4|0.08|0.02	0.234095657345608|0.239992273399653|0.334663460805295|0.433889275783716|0.596818877304636
PD	10|2|0.4|0.08|0.02	0.129278223695247|0.262907743375203|0.31599762102042|0.428216324476548|0.512537934049399
5Z-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.11057497939189|0.251098661654214|0.336240345691199|0.447697404690773|0.634593272042802
5Z-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.08841797972267|0.303330375566395|0.338319533337884|0.444883150704351|0.623168240933744
5Z-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.124077032687076|0.314283863724686|0.297530117880738|0.434388358737424|0.642255710522907
5Z-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.133166371604992|0.318515479943003|0.298091454726024|0.417958461073449|0.599831598946414
AK-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00127748645907512|0.160790660538184|0.2539435920675|0.367777993569409|0.397609028721866
AK-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00272760622343066|0.144442286528128|0.32130510778792|0.428510390367062|0.532642800112212
AK-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00159550290808234|0.159791471480386|0.295297904511006|0.430117900243964|0.599742122204391
AK-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00152129347049711|0.164355351891877|0.300492565141972|0.440618535662273|0.557164457389869
BI-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.145439003541336|0.226505940024074|0.337770179509098|0.443312457477801|0.528391745023812
BI-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.242136664166216|0.225633689792928|0.342113985660206|0.442335537218917|0.521483523193134
BI-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.108958541152587|0.230464990112179|0.334733378834812|0.429166447909557|0.562188271118811
BI-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.241612852417704|0.209516809296302|0.332843317407816|0.428641430846503|0.570623545265221
CT-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.249943029032405|0.335098673715874|0.442459322729137|0.484262339911581|0.611585615970102
CT-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.320404721753794|0.363556811448886|0.457900733786063|0.456004739984504|0.598021968005105
CT-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.206498374518129|0.369721625126574|0.382672185606935|0.493791192197687|0.605567497468512
CT-PD	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.29583770052051|0.368904442983781|0.42870085804125|0.496011795846583|0.59853262510881
PI	10|2|0.4|0.08|0.02	0.368904847396768|0.509892280071813|0.746104129263914|0.952064631956912|1.08723518850987
PI	10|2|0.4|0.08|0.02	0.469748653500898|0.485619389587074|0.697989228007181|0.974254937163375|0.919497307001795
PI	10|2|0.4|0.08|0.02	0.360825201621887|0.471505591944036|0.757118032348617|1.02672548233302|1.0437998485051
PI	10|2|0.4|0.08|0.02	0.495513077574299|0.510733859109745|0.777293588201221|1.03086040190705|0.934883928173595
5Z-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.085787669700468|0.0434576386465129|0.263681191326371|0.671517169167987|0.982629473514645
5Z-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.120439230005101|0.0391261936084338|0.242972588396381|0.753850421957921|0.95306109664313
5Z-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0712266238151797|0.0419571950907101|0.272386408626191|0.739709820908731|1.03564591629987
5Z-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.115810801369384|0.0434849437574233|0.273429749179068|0.748410535876476|0.926765877174597
AK-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.107642189388976|0.388024991002132|0.76850100130123|1.03871390470565|1.02121651178029
AK-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0842200463274855|0.377061434675477|0.711043844996724|1.01315073044233|1.03446875663304
AK-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.101422523440872|0.380343646398692|0.783480728434857|0.945091880871697|0.970934236989283
AK-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0945900028468836|0.379866104636747|0.767042271629428|0.865305672645122|1.10519694005933
BI-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.24009840098401|0.425989944109967|0.603560561921409|0.842899376362185|0.801035799831682
BI-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.150898772145616|0.356142508793509|0.58943915754947|0.861854513281975|0.9458406163009
BI-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.29045573870857|0.359136573193696|0.60376798419339|0.832555680268638|0.981772306893129
BI-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.15148001447084|0.377855903824569|0.556941829077113|0.764097474096268|0.945168501804217
CT-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.497025626711791|0.521588193220871|0.726776337595729|0.883833714215934|1.0601852659491
CT-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.438340631160267|0.500566962650245|0.668684472201385|0.924096784885648|1.0012211503236
CT-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.478325545580231|0.5835739661539|0.753224479795593|0.891898986717068|0.967763952328451
CT-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.416233527589647|0.539437531719781|0.714688227367389|0.872088342871143|0.926007595246846
PD-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00346383482977075|0.00561505856615469|0.145809215623718|0.440563328927578|0.583255093204503
PD-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0010573811585616|0.00437537031128937|0.150713276514288|0.420910623946037|0.637017455904471
PD-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00262919472029276|0.00302002096249845|0.155424490593523|0.355865058357464|0.60006040041925
PD-PI	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00177648291911673|0.0034819065214688|0.150876694320584|0.455365866657192|0.582313336057274
PK	10|2|0.4|0.08|0.02	0.000610412926391382|0.00351885098743268|0.0617953321364452|0.801921005385996|0.947755834829443
PK	10|2|0.4|0.08|0.02	0.000861759425493716|0.00276481149012567|0.0622262118491921|0.814973070017953|0.918078994614004
PK	10|2|0.4|0.08|0.02	0.00071291716793655|0.00384975270685737|0.0581383950452257|0.788022991578666|0.978478812992915
PK	10|2|0.4|0.08|0.02	0.000784208884730205|0.00281602281334937|0.071808581740409|0.830477208929288|0.970494140712026
5Z-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000393767730734466|0.0115266553905907|0.0593873332080436|0.79034553118372|1.01500792010095
5Z-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00035797066430406|0.00687303675463796|0.0616783454595896|0.702016269766693|1.00485945176793
5Z-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000782505414658003|0.0105824541791844|0.0558932439041431|0.749640187242367|0.999725191550805
5Z-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000260835138219334|0.00760148117096346|0.0576073033838701|0.677575164768625|0.965965672232702
AK-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000996686938786811|0.00394983342408106|0.0657444236288633|0.935482977879087|0.996317795476149
AK-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000701372290257385|0.00372834743768399|0.0596904733340101|0.891111951937541|1.03987670613424
AK-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00161629519427685|0.00731006235593392|0.060390665895253|0.866664829967582|0.995637839674537
AK-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000440807780257322|0.00205710297453417|0.0575988832869567|0.840142895188767|0.994664389159802
BI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00150512780147671|0.00568262537292229|0.0610805435354377|0.860103746309173|0.97460096835008
BI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00190444742227666|0.00304097249686112|0.071785381062267|1.02904666280146|1.05610824633413
BI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00108839306538133|0.00534867449273109|0.0670761097722149|0.821410246443287|0.869144056596439
BI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00111949001010651|0.00609500116613543|0.0692839928477027|0.943434657544896|1.06653191323952
CT-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000693551852424228|0.00364868583231876|0.085080719635433|0.86268804113064|1.01731994979288
CT-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000964941707720664|0.00533733382082993|0.0983185136882258|0.927188363406093|1.01346018296199
CT-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000551361900167222|0.00708064756004222|0.0850983564337042|0.920962997087213|0.95516194442127
CT-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000580380947544445|0.00426579996445167|0.0840536707281242|0.962837482452545|1.00241946307508
PD-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000699446904757379|0.00322353790888184|0.0343185144355958|0.393712580540931|0.623313629711288
PD-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000456161024841769|0.00225039438921939|0.0358086404500789|0.353083838595024|0.660201851253493
PD-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000410449086553451|0.00170494235952972|0.0333253085274744|0.401403420145946|0.564730583587562
PD-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000315730066579578|0.00353617674569127|0.0321097477711431|0.390858035922188|0.629739404296297
PI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000884925632211293|0.00370988053503965|0.0727000442462816|1.06068547700895|1.15826554576087
PI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000306320411150063|0.00466287736972874|0.0708451039787618|0.895238419386678|0.965555971546237
PI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000768257016892924|0.00506351215679427|0.0697891658300231|0.956427604871448|1.04495176568161
PI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00146667248679558|0.00460954210135755|0.0640272382033262|0.898319437775547|1.10522502073421
JN	10|2|0.4|0.08|0.02	0.290253510076658|0.990667037152057|1.00880992464981|1.06855069384286|0.956653209329694
JN	10|2|0.4|0.08|0.02	0.318252398620487|0.92909563426554|1.03613867050228|1.03558294241676|1.05397100406989
JN	10|2|0.4|0.08|0.02	0.217259314474654|0.948558531171789|1.08025002394466|0.952422991875471|0.92570491011381
JN	10|2|0.4|0.08|0.02	0.387628728600757|0.94922481750001|0.961451171622865|0.95223976313521|1.02153354127019
5Z-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.128857043799838|0.355566195043833|0.433276650542339|0.564775222466197|0.826633207310429
5Z-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.154215713790428|0.328474022221855|0.392052302256856|0.601459444288521|0.844661636756864
5Z-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.147404375101911|0.32143010392798|0.403834436119908|0.608875500974057|0.843867734267055
5Z-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.162079589437278|0.282605150914412|0.396951674776654|0.630090196785184|0.793045149884572
AK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0395172840122407|0.74262698555922|0.922535833176549|0.986350180269771|0.935713380662947
AK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00638911393279911|0.841289648790714|0.788901986231152|0.950718583336853|0.92305802037298
AK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0340356060017103|0.864930420586177|0.940884708077431|1.00323408225142|1.0002487755578
AK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0105107673171111|0.724216745704734|0.814180206794682|0.983798491798181|0.89843737852756
BI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.211578546631939|0.770867806755346|0.911945299866944|0.959483756186369|1.06345622519327
BI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0670634486865862|0.839966679356655|0.850852427996879|0.905974723050422|0.981360793966099
BI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.214523307736115|0.785284441075011|0.811851378948858|0.957570525353579|0.886691502134714
BI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0720252755902656|0.683949927633751|0.802782926643476|0.864259778512121|0.818699874129882
CT-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.234497177503659|0.747571892878186|0.855043430330907|0.888297569041872|0.987907931499819
CT-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.125672362343907|0.769969399197917|0.932286697204113|0.895459297131888|1.00455780890654
CT-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.270264936992119|0.911165399142004|0.985661908351455|0.951941937240756|1.01077823514786
CT-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.150808466301735|0.8147414368086|0.909160513219223|0.974500850497867|0.930945887813214
PD-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0369456451448215|0.360573159524863|0.394864027773051|0.503148293114598|0.632738844831694
PD-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00442462816105646|0.31411456383377|0.469997617507913|0.445355842210953|0.640958442530887
PD-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0560653018464359|0.356890305120258|0.473874896328954|0.501794054738312|0.609594482517788
PD-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00775241171591951|0.340075952682352|0.469946309310751|0.500955956174429|0.58927059234362
PI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0448668704336314|0.453948121148723|0.768408492832742|0.919664601755447|0.97355388110688
PI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0527778231803991|0.434252464000262|0.707343783200667|0.918471420865955|0.930403229760874
PI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0373286915385801|0.438533004076839|0.64821331156798|0.928486655534133|0.988319167808376
PI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0446911554654218|0.459271166042717|0.719755806060707|0.876399721825458|0.907631893460816
PK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00828779448911195|0.037328094302554|0.0963332287728451|0.76582853180565|0.809100064387248
PK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00452361691238381|0.0448564494560103|0.0885902494593122|0.762444073896749|0.992306549338792
PK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00796409292586013|0.0346369386301417|0.0885318778266952|0.780772894621663|0.93634733056993
PK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00545814989315414|0.0513375041837234|0.0970967105206697|0.754014228950508|0.905692438402719
PD-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0332703089561605|0.248608610415018|0.331964843061098|0.37506203321289|0.50290992162283
PD-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0900988840173734|0.25077413348317|0.331538300638583|0.416781163230403|0.471903568601556
PD-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0393763543699568|0.253921479930553|0.345839849387599|0.401811139975616|0.454129132040031
PD-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0957267608424989|0.272015647146507|0.318319482679143|0.417285961080308|0.450941112101982
PI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0978093487655854|0.474690775420992|0.88303280181478|0.944149156359181|0.972414021492557
PI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.178547182620502|0.480320566953124|0.8240690146209|1.01218684284603|0.974848078419684
PI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0805689481187231|0.442408418894459|0.813073633291153|0.950537393282184|0.932757764572088
PI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.180999823805481|0.470567506527206|0.88906152392241|0.923515561179542|0.997677435889222
PK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000691228312711689|0.00120964954724546|0.0600850210824635|0.863603373194166|1.00682587958803
PK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0011059653003387|0.00207368493813507|0.0583915117163199|0.953946913665584|1.06437063662128
PK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000752470064777858|0.00170123666819342|0.0578911208532356|0.855247660799581|0.959906431983249
PK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00094876660341556|0.00225741019433357|0.0487960478963554|0.87724923117189|1.04905777661454
JN-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.133810118279342|0.888428090814837|0.989754766086202|1.04129832208375|1.03310552040795
JN-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.180867946086625|0.877442288567741|0.93651848246969|1.05121770593089|1.08092507564377
JN-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.154949260125119|0.898071841219673|0.976991828507495|1.06970365823396|0.983278261740262
JN-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.180512927675543|0.866587433228414|0.910035219698652|1.06339981105872|1.12346049864824
D1-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.333244623996021|0.880211855348519|1.00481211798633|1.05220908063679|1.07000911815647
D1-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.374167259274125|0.885656572707482|1.09314916693207|1.03974905437301|1.13381003695253
D1-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.290709747813385|0.928690847016173|1.12019780722595|1.10611900110871|1.04990936768562
D1-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.387360751808247|0.913468137901906|1.08178026503353|1.04821991095155|1.05775830209598
60-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.347327338982685|1.00027168639627|1.09602604739418|1.1306811566078|1.139944368976
60-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.510201177307717|1.00705090885568|1.15089807447657|0.995562455527524|0.955335618949048
60-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.331282408307377|0.952617754892609|0.958639427489026|0.980302982355414|1.10683043928373
60-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.517574513677605|1.06053770100497|1.08229167137581|1.10594436734011|1.11985027192463
RU	10|2|0.4|0.08|0.02	0.746137535323044|0.958916582246812|0.873772152521727|0.892293936945546|0.841715848921955
RU	10|2|0.4|0.08|0.02	0.307881601666797|0.853068439551966|0.864306191837454|0.828689899557462|0.877676656235517
RU	10|2|0.4|0.08|0.02	0.733572004015182|0.811411388124195|0.893162558859895|0.836191780939949|0.935330584743171
RU	10|2|0.4|0.08|0.02	0.393729078619157|0.751993589495043|0.891180816736243|0.746927222674576|0.998108728712428
5Z-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.112993227691951|0.369082509562366|0.46907754209925|0.670309472952163|0.91028761611445
5Z-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0545924196512841|0.319176063451062|0.43592800490123|0.682943387478681|0.869521302137665
5Z-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.105156092325928|0.335618522849226|0.433790905159296|0.665678909516106|0.860149605164101
5Z-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0568787941887844|0.313674296423251|0.420768528455415|0.700501353494258|0.951722701862857
AK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.19458077002834|0.732149028824221|0.889455312089583|0.877186009538951|0.963140250224649
AK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0132715836040644|0.709131126010921|0.918538743346928|0.935784889749084|0.923239095873367
AK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.205947785120722|0.738336713995943|0.899348949813518|0.904092782830596|0.932539422888176
AK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00588889615913106|0.69649283517634|0.838006281489236|0.92027088922332|0.886655106981614
BI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.800558600114259|1.0092549882567|0.984591946848353|0.96676752502063|0.94058102875521
BI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.161232305706608|1.00536171473308|0.879270434396225|0.874259960644083|0.931660354203254
BI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.877418905446646|0.974606118388688|0.919682543828717|0.947179158993648|0.980613928541887
BI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.183838990687894|0.845359837353777|0.897984771507307|0.968424168810758|1.00551586627834
CT-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.758054735115373|1.00633035648065|1.06627460048078|0.9695436122733|1.07634383739142
